schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:104151:program:phd:computer-science-phd,us:ipeds:104151:program:phd:computer-science-phd,us:ipeds:104151,Arizona State University Campus Immersion,United States,us,advance_to_stage_3,monitor,"The applicant's official last-60-hour GPA and prerequisites require transcript review, and ASU expressly permits doctoral admission without a written funding commitment.","Computer Science, PhD",PhD,"Original independent research, doctoral milestones, and dissertation","School of Computing and Augmented Intelligence, Ira A. Fulton Schools of Engineering",Current official campus doctorate page checked 2026-09-11,Exceptional direct entry from a bachelor's degree is permitted; most applicants are expected to hold a master's,"Yes, subject to credential and English requirements",English,Proof of English proficiency is required; applicant-applicable threshold or waiver not verified on the program page,3.50 in the last 60 undergraduate hours or applicable master's work,Applicant's cumulative 3.35 does not establish the official last-60-hour calculation; recent two-year GPA above 3.5 requires transcript confirmation,"Calculus, programming, data structures, algorithms, discrete mathematics, architecture, systems, and related CS preparation",Program admission with GPA and preparation as primary factors; exceptional bachelor's entry is discretionary,Prior faculty commitment is not published as mandatory; research fit is expected,"December 31, 2026 priority deadline for Fall 2027 based on the recurring official table; cycle label requires confirmation",Current recurring deadline table checked 2026-09-11,Not verified on the exact program page,USD,No applicant-applicable waiver verified,Not verified,Not verified,Offer-specific; no doctoral tuition commitment published for unfunded admits,Not verified,Competitive research or teaching assistantships and fellowships,A limited number receive written aid before entry; students without written aid are responsible for their own support,Offer-specific,"Written appointment, full-time enrollment, duties, and satisfactory progress",No universal international exclusion published; award-specific restrictions apply,Not verified for a Fall 2027 offer,USD,Offer-specific,Offer-specific,Not verified,Not verified,"Research assistantships, teaching assistantships, and competitive fellowships",Award-specific; no universal separate date verified,"Does the official transcript satisfy the 3.50 last-60-hour route, and would admission include a complete written multi-year funding offer?",pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://degrees.asu.edu/masters-phd/major/ASU00/ESCOMSCPHD/computer-science-phd/,stage3src:9c9377aefdbb42a56e57,stage3src:9c9377aefdbb42a56e57|stage3src:eb5605904d01ae5d549a,stage3src:eb5605904d01ae5d549a,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,us:ipeds:209807:program:phd:doctoral-degree-in-computer-science-ph-d,us:ipeds:209807:program:phd:doctoral-degree-in-computer-science-ph-d,us:ipeds:209807,Portland State University,United States,us,advance_to_stage_3,conditional,"The route and bachelor's-entry eligibility pass, but funding beyond the published one-year priority consideration and the complete package require written confirmation.",Doctoral Degree in Computer Science (Ph.D.),PhD,"Research proficiency examination, dissertation proposal, original dissertation research, and defense","Department of Computer Science, Maseeh College of Engineering and Computer Science",Current 2026-27 handbook and program page checked 2026-09-11,Yes; students may enter with a bachelor's or master's degree and adequate CS preparation,"Yes, subject to English and credential requirements",English,English proficiency required for international applicants; exact applicant waiver not verified,3.0 undergraduate GPA,Applicant's 3.35 exceeds the stated minimum without implying admission likelihood,Adequate undergraduate computer-science background; exact course mapping remains departmental,Department review; admission is selective and minimums do not guarantee entry,Initial advisor is assigned and often aligns with prior faculty contact; prior commitment is not stated as mandatory,"December 15, 2026 priority for one-year guaranteed-funding consideration; March 1, 2027 final if recurring table remains unchanged",2026-27 handbook recurring fall deadlines checked 2026-09-11; Fall 2027 confirmation required,Not verified,USD,No applicant-applicable waiver verified,Not verified,Not verified,Remitted for graduate-assistant appointments,Remitted for graduate-assistant appointments according to the department page,Teaching or research graduate assistantship,Priority applicants may be considered for one year of guaranteed funding; multi-year support is not published,One year may be guaranteed when offered; later years unresolved,"Full-time enrollment except summer, good standing, satisfactory progress, and assigned duties",No international exclusion published for department assistantships,Varies by appointment and stage,USD,Full tuition remission when appointed,Fee remission when appointed,Not verified,Research appointments may extend into summer; no guarantee published,Graduate assistantships,December 15 priority for published one-year guarantee consideration,Will a Fall 2027 admission offer include renewable support after the first year and adequate insurance and summer coverage?,pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://web.cs.pdx.edu/phd-doctoral-degree-in-cs/,stage3src:cbf5a662bca7792dd751,stage3src:cbf5a662bca7792dd751|stage3src:662339b57edff2f9e620,stage3src:662339b57edff2f9e620,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,us:ipeds:194824:program:phd:ph-d-in-computer-science,us:ipeds:194824:program:phd:ph-d-in-computer-science,us:ipeds:194824,Rensselaer Polytechnic Institute,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Ph.D. in Computer Science,PhD,"Core and research qualifying exams, candidacy exam, original research, dissertation, and defense","Department of Computer Science, School of Science",Current official program and 2026-27 funding pages checked 2026-09-11,Yes; the doctorate accepts students with or without an MS,"Yes, subject to credential and English requirements",English,International English evidence required unless an official waiver applies; exact applicant waiver not verified,No numeric department minimum published on the program page checked,Applicant is reviewable; no minimum-only plausibility conclusion made,Strong computer-science background and demonstrated research potential,Highly competitive department review of academic background and research potential,Students work closely with faculty advisors; prior commitment is not published as mandatory,"January 1, 2027 for full financial-aid consideration if the recurring fall date remains current",Current program page checked 2026-09-11; Fall 2027 cycle must be reconfirmed,Not verified,USD,No applicant-applicable waiver verified,Not verified,Not verified,Covered by department assistantship when awarded,Not separately verified,"Teaching assistantship, research assistantship, or fellowship",Most CS graduate students receive tuition-and-stipend support that the department describes as guaranteed for the PhD duration,Duration of PhD studies for supported students,"Good graduate standing, appointment duties, and continuing program requirements",No international exclusion published for the program support framework,"USD 28,337 academic year plus USD 9,446 summer minimum for 2026-27",USD,Tuition waiver,Not separately verified,Institute stipend floor is cost-of-living based; specific insurance benefit not verified,2026-27 summer minimum published,"Rensselaer Graduate Fellowship, Graduate Dean's Fellowship, teaching and research assistantships",January 1 fall financial-aid consideration date,"Will the individual Fall 2027 admission offer confirm the department's duration guarantee and specify fees, insurance, and renewal conditions?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://compsci.rpi.edu/programs/phd-computer-science,stage3src:c84611953bcf9e838361,stage3src:c84611953bcf9e838361|stage3src:015e4411309f9787be79,stage3src:c84611953bcf9e838361|stage3src:015e4411309f9787be79,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,us:ipeds:228246:program:phd:ph-d-in-computer-science,us:ipeds:228246:program:phd:ph-d-in-computer-science,us:ipeds:228246,Southern Methodist University,United States,us,advance_to_stage_3,conditional,"The bachelor's-entry research doctorate is verified, but published university fellowships are competitive and Computer Science package prevalence is not established.",Ph.D. in Computer Science,PhD,"Qualifying exam, thesis proposal, dissertation research, and oral defense","Department of Computer Science, Lyle School of Engineering",Current official department and catalog pages checked 2026-09-11,Yes; direct bachelor's entry in computer science or a related field is published,"Yes, subject to international credential and English requirements",English,English evidence required for applicable international applicants; exact waiver not verified,Not verified on the exact department page,Applicant remains reviewable; no unsupported minimum-based category assigned,Computer science or related preparation; exact deficiency policy not verified,Department doctoral review with research-fit and academic evaluation,Initial academic advisor assigned; dissertation supervision develops through the program,Not verified on the exact department page,Current page checked 2026-09-11; Fall 2027 date unresolved,Not verified,USD,No applicant-applicable waiver verified,Not verified,Not verified,Competitive tuition fellowships may cover tuition,Not verified,"University fellowship, teaching assistantship, research assistantship, or departmental funding","Competitive; many doctoral students are considered, but no Computer Science universal commitment is published",Some university fellowships provide up to five years; department offer-specific,Award and appointment specific,Official international guide identifies fellowship and assistantship routes without a general citizenship exclusion,"Some named fellowships publish USD 30,000; Computer Science offer amount unverified",USD,Competitive tuition fellowship,Not verified,Available in some named fellowships; Computer Science package unverified,Not verified,"Moody Graduate Fellowship, University PhD Fellowship, Mustang Fellowship, assistantships",Department or award specific; exact Fall 2027 date unresolved,"Does the Computer Science PhD normally fund international admits with a renewable full package, and what is the Fall 2027 deadline?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.smu.edu/lyle/departments/cs/doctoral-programs,stage3src:4924d5756b42e348a1f4,stage3src:4924d5756b42e348a1f4|stage3src:c7245c4c663193fbe814,stage3src:c7245c4c663193fbe814,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,us:ipeds:228723:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:228723:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:228723,Texas A&M University-College Station,United States,us,advance_to_stage_3,conditional,"The 96-credit bachelor's-entry research route passes, but assistantships are not guaranteed and nonresident tuition and the complete package require written confirmation.",Doctor of Philosophy in Computer Science,PhD,"Breadth coursework, advisory committee, at least 18 research credits, dissertation, and defense","Department of Computer Science and Engineering, College of Engineering",Current official department pages checked 2026-09-11,Yes; 96-credit route without a prior related master's,"Yes, subject to credential and English requirements",English,English evidence required where applicable; exact threshold and waiver require application-page confirmation,Not verified on the exact degree page,Applicant is reviewable; no minimum-only plausibility claim made,"Adequate computer-science preparation with theory, systems, and software breadth",Department review; faculty fit and preparation evaluated without a published supervisor-first gate,Prior supervisor commitment is not published as mandatory,Not verified on the exact degree page,Current page checked 2026-09-11; Fall 2027 application page required,Not verified,USD,No applicant-applicable waiver verified,Not verified,Not verified,Full-time resident tuition paid for CSE PhD assistantships,Required fees covered by CSE assistantships,Research or teaching assistantship and competitive scholarships,"Automatic consideration exists, but assistantship selection is not guaranteed",Appointment and offer specific,"Twenty-hour appointment, full-time status, and satisfactory progress",No general international exclusion published for department assistantships,Not published for the standard CSE appointment on the pages checked,USD,Resident tuition for CSE assistantships; nonresident treatment requires confirmation,Required fees for CSE assistantships,Eligible with a portion of the monthly premium employer-paid,Not verified,"Department scholarships, university fellowships, research and teaching assistantships",No separate universal date verified,Would a Fall 2027 offer include an assistantship covering nonresident tuition plus an adequate stipend and twelve-month support?,pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://engineering.tamu.edu/cse/academics/degrees/graduate/phd-cs.html,stage3src:e486e3a9a28af40865eb,stage3src:e486e3a9a28af40865eb|stage3src:917a9c7df4508007a571,stage3src:917a9c7df4508007a571,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,us:ipeds:131520:program:phd:computer-science-ph-d,us:ipeds:131520:program:phd:computer-science-ph-d,us:ipeds:131520,Howard University,United States,us,advance_to_stage_3,conditional,"The exact research doctorate and Fall 2027 route pass, but assistantships are competitive and the complete package is not published.",Computer Science (Ph.D.),PhD,"Advanced coursework, candidacy requirements, original dissertation research, and defense","Department of Electrical Engineering and Computer Science, College of Engineering and Architecture",Current Fall 2027 official Graduate School page checked 2026-09-11,"Yes; applicants with computer science, mathematics, business, or related preparation are invited","Yes, subject to international credential and English requirements",English,English evidence required where applicable; exact applicant waiver not verified,Not verified on the exact program page,Applicant remains reviewable; no minimum-based admission category assigned,Strong aptitude for mathematics or programming and computing or related preparation,Rolling department review with early deadline for competitive Graduate School assistantships,Prior supervisor commitment is not published as mandatory,"November 15, 2026 early funding deadline; February 15, 2027 priority; April 15, 2027 final",Official Fall 2027 page checked 2026-09-11,Not verified,USD,No applicant-applicable waiver verified,Not verified,Not verified,Competitive Graduate School awards provide tuition remission,Not verified,Graduate School competitive award or department research/teaching assistantship,Competitive rather than universal,Award and appointment specific,"Early application, separate award submission where required, appointment duties, and academic progress",No general international exclusion published on the program page,Not published on the program page,USD,Tuition remission for competitive Graduate School awards,Not verified,Not verified,Not verified,Graduate School competitive assistantships and department research/teaching assistantships,"November 15, 2026 early deadline for Fall 2027 competitive assistantship consideration","How many Computer Science Fall 2027 admits receive renewable tuition, stipend, insurance, and summer support?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://gs.howard.edu/index.php/computer-science-phd,stage3src:a102fa9b93a21aef252e|stage3src:b6cfcfb1431d30b90939,stage3src:a102fa9b93a21aef252e|stage3src:b6cfcfb1431d30b90939,stage3src:a102fa9b93a21aef252e|stage3src:b6cfcfb1431d30b90939,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,ca:dli:O18781994282:program:thesis-or-research-master-s:master-of-applied-science-in-engineering-science,ca:dli:O18781994282:program:thesis-or-research-master-s:master-of-applied-science-in-engineering-science,ca:dli:O18781994282,Simon Fraser University,Canada,canada,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Master of Applied Science in Engineering Science,Thesis or research master's,"Coursework, supervised exploratory research, thesis, and defense","School of Engineering Science, Faculty of Applied Sciences",Current official program and funding pages checked 2026-09-11,Yes; relevant bachelor's degree or equivalent with required academic standing,"Yes, subject to credential and English requirements",English,Graduate English requirements apply; exact waiver route requires applicant-document review,3.0 cumulative GPA or equivalent published in the official program framework,Applicant's 3.35 exceeds the numeric minimum without establishing admission likelihood,"Electrical engineering, computer engineering, engineering science, or a related field; exact CS equivalency reviewed by the school",Supervisor-first thesis admission with school review,Applicants are required to identify and obtain commitment from a thesis supervisor before admission,Not yet published,Current pages checked 2026-09-11; Fall 2027 cycle unresolved,Not verified for this route,CAD,No applicant-applicable waiver verified,Not verified,Not verified,Regular-program tuition charged per term; exact international total requires current fee table,Not verified,"Supervisor research funding, teaching assistantship, graduate fellowship, and awards",School states that it provides support to thesis MASc students and that research funding lasts two years,Two years of research funding,"Full-time thesis enrollment, supervisor support, and satisfactory progress",No international exclusion published for the school funding framework,Not published on the pages checked,CAD,Package-specific; not stated as a universal separate tuition waiver,Not verified,Not verified,Two-year research funding implies continuous duration but summer payment terms require offer confirmation,"Graduate Fellowships, faculty research funding, teaching assistantships, and entrance awards",Award-specific; admission deadline not yet verified for Fall 2027,What minimum net amount and tuition offset will a willing supervisor commit for the full two-year international MASc?,pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://www.sfu.ca/fas/study/future-graduates/programs/master-applied-science.html,stage3src:560ed447ace3f3f4a8d1,stage3src:560ed447ace3f3f4a8d1|stage3src:40d49d33ecfaa70987cf,stage3src:560ed447ace3f3f4a8d1|stage3src:40d49d33ecfaa70987cf,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,ca:dli:O19359011007:program:thesis-or-research-master-s:electrical-and-computer-engineering-masc,ca:dli:O19359011007:program:thesis-or-research-master-s:electrical-and-computer-engineering-masc,ca:dli:O19359011007,Concordia University,Canada,canada,advance_to_stage_3,monitor,"A CS bachelor's must be accepted as equivalent engineering preparation, and the generally available funding package lacks a verified international minimum and net-cost commitment.",Electrical and Computer Engineering (MASc),Thesis or research master's,"Research-methods preparation, supervised original research, thesis, and defense","Department of Electrical and Computer Engineering, Gina Cody School of Engineering and Computer Science",Current official program page checked 2026-09-11,"Bachelor's degree in electrical engineering, computer engineering, or equivalent; CS equivalency requires program determination","Yes, subject to credential and English requirements",English,Graduate English requirements apply; exact waiver not verified,Program-specific minimum not captured on the current page excerpt,Transcript and degree equivalency require departmental review; no unsupported scale conversion applied,Engineering and computing preparation appropriate to ECE research; exact CS course mapping unresolved,Program review for a thesis route with supervisor and research alignment,A thesis supervisor is material; exact pre-admission commitment rule requires confirmation,"March 1, 2027 for U.S. and international fall applicants if current recurring deadline remains in force",Current recurring deadline checked 2026-09-11; Fall 2027 confirmation required,Not verified,CAD,No applicant-applicable waiver verified,Not verified,Not verified,International thesis-program tuition requires estimator and offer review,Not verified,"Admission package combining awards, teaching assistantship, and research assistantship","Packages are generally available and offered to most thesis students, not universally guaranteed",Offer-specific,"Admission, award criteria, research progress, and appointment duties",International applicants are included in general graduate funding consideration; award-specific limits apply,Not published for the route,CAD,Package-specific,Not verified,Not verified,Not verified,Concordia entrance awards and teaching/research assistantships,Automatic entrance-award consideration with program application; other awards vary,Will ECE accept the applicant's CS degree as equivalent and issue a two-year package adequate after international tuition and fees?,pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.concordia.ca/academics/graduate/electrical-engineering-masc.html,stage3src:89333df2a98a6ec2e93c,stage3src:89333df2a98a6ec2e93c|stage3src:a568177c12ece33a47af,stage3src:89333df2a98a6ec2e93c|stage3src:a568177c12ece33a47af,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,ca:dli:O19315945002:program:thesis-or-research-master-s:electrical-and-computer-engineering-masc,ca:dli:O19315945002:program:thesis-or-research-master-s:electrical-and-computer-engineering-masc,ca:dli:O19315945002,Ontario Tech University,Canada,canada,advance_to_stage_3,monitor,"The published route expects an engineering degree and only prefers B+ for MASc entry, while the applicant has CS; the current international minimum funding package is not quantified.",Electrical and Computer Engineering (MASc),Thesis or research master's,"Five courses, research seminar, supervised original research, thesis, and defense","Department of Electrical, Computer and Software Engineering, Faculty of Engineering and Applied Science",Current official program page checked 2026-09-11,Four-year relevant engineering degree or equivalent; whether a CS degree is equivalent requires program review,"Yes, subject to credential and English requirements",English,Official graduate English requirements apply; applicant-specific waiver not verified,B overall on a 4.3 scale with B+ preferred for MASc applicants,No scale conversion applied; degree-field equivalency and preferred-standing comparison remain unresolved,Relevant engineering preparation for ECE Software Systems; exact CS-to-engineering mapping unresolved,Research-program review with required faculty supervisor,A willing faculty supervisor is required before acceptance,"Not yet published; latest international MASc deadline shown is September 1, 2026 for a current intake",Current deadline page checked 2026-09-11; Fall 2027 unresolved,Not verified,CAD,No applicant-applicable waiver verified,Not verified,Not verified,International tuition not quantified on the program page,Not verified,"Entrance scholarship, minimum funding package, teaching assistantship, research assistantship, or graduate research assistantship","Automatic consideration exists, but the current international minimum and universal applicability are not published",Offer-specific; standard program length is 24 months,"Full-time research enrollment, admission, supervisor support, appointment duties, and progress","International applicants are not excluded from the general mechanism, but many external awards are domestic-only",Not verified,CAD,Package-specific,Not verified,Not verified,Not verified,"Entrance scholarships, minimum funding packages, TA, RA, and GRA appointments",Automatic consideration at admission for some internal funding; exact Fall 2027 dates unresolved,Will the program accept a CS bachelor's as equivalent engineering preparation and guarantee a sufficient two-year international package?,pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://gradstudies.ontariotechu.ca/future_students/programs/masters_programs/electrical_and_computer_engineering/index.php,stage3src:1626489b2d8086a2fece,stage3src:1626489b2d8086a2fece|stage3src:8ed7effc5d1df2834ccf,stage3src:1626489b2d8086a2fece|stage3src:8ed7effc5d1df2834ccf,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
2.0,ror:0208vgz68:program:thesis-or-research-master-s:erasmus-mundus-joint-master-s-programme-software-engineers-for-green-deal-se4gd,ror:0208vgz68:program:thesis-or-research-master-s:erasmus-mundus-joint-master-s-programme-software-engineers-for-green-deal-se4gd,ror:0208vgz68,Lappeenranta-Lahti University of Technology,Finland,europe,advance_to_stage_3,monitor,"The 2026-27 SE4GD+ curriculum exists, but the Fall 2027 application call, exact eligibility rules, and any Erasmus Mundus scholarship allocation are not published.",Erasmus Mundus Joint Master's Programme Software Engineers for Green Deal (SE4GD+),Thesis or research master's,"Two-year 120-ECTS joint route with advanced specialization, compulsory mobility, project/research work, and master's thesis",LUT School of Engineering Science and SE4GD+ consortium,Official 2026-27 SE4GD+ curriculum exists; Fall 2027 intake not published,Relevant bachelor's degree expected; exact computing-credit rules for the next call are not verified,"Programme is international, but next-call country and document rules remain unpublished",English,Exact next-call test and waiver rules not verified,Not published for the next call,No admission inference made without a current selection framework,Software engineering and computing background expected; exact credits unresolved,Competitive joint-consortium selection when a call is open,No supervisor-first admission rule verified; thesis allocation occurs through the consortium,Not published,2026-27 curriculum checked 2026-09-11; Fall 2027 call absent,Not verified,EUR,Scholarship-holder participation-fee treatment not verified for 2027,Not verified,Not verified,Joint participation fee not published for Fall 2027,Not verified,Potential Erasmus Mundus scholarship or self-funding,No current Fall 2027 scholarship call or award count verified,Potentially 24 months if an Erasmus Mundus award is offered; unverified,Future consortium ranking and mobility compliance,"Global Erasmus Mundus framework is open broadly, but this programme's next call is unverified",Not verified for SE4GD+ Fall 2027,EUR,Not verified,Not verified,Not verified,Not verified,Potential Erasmus Mundus Joint Master scholarship,Not published for Fall 2027,Will SE4GD+ open a funded Fall 2027 cohort with a full Erasmus Mundus scholarship available to this applicant?,pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.lut.fi/en/studies/tekniikka/erasmus-mundus-masters-programme-software-engineers-green-deal,stage3src:05cbbc91f0f5b81a30a7|stage3src:80045b06344f852093e7,stage3src:05cbbc91f0f5b81a30a7|stage3src:80045b06344f852093e7,stage3src:80045b06344f852093e7,high,data/processed/pass2/stage_02_reentry_18_candidates.csv|data/processed/pass2/stage_02_reentry_18_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_18.json,2026-09-11
