schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:71666e1623257b79adb4,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622,University of Lethbridge,program|research|eligibility|admissions,"Current thesis MSc, 24-month length, degree, GPA, upper-level course, and secured-supervisor requirements.",Computer Science (MSc),University of Lethbridge,https://www.ulethbridge.ca/future-student/graduate-studies/master-science/computer-science,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lethbridge:program,
2.0,stage3src:7df8f0fe92b66fd3e97c,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622,University of Lethbridge,funding|tuition|fees,"Competitive awards, assistantship consideration, and possible research support without a universal complete package.",Awards and scholarships,University of Lethbridge,https://www.ulethbridge.ca/future-student/graduate-studies/funding-opportunities,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lethbridge:funding,
2.0,stage3src:d1717e9a1060e681d1fa,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622,University of Lethbridge,admissions|language|deadline|fees,"Graduate admission, international-document, English, deadline, and fee framework.",Graduate admission information,University of Lethbridge,https://www.ulethbridge.ca/future-student/graduate-studies/admission-information,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lethbridge:admission,
2.0,stage3src:4c3a9a668ee8ca56a5f3,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014,Brock University,program|research|eligibility|admissions|deadline,"Current thesis MSc, research structure, degree and high-B entry requirements, research statement, and January 15 deadline.",Computer Science MSc,Brock University,https://brocku.ca/programs/graduate/msc-cosc/,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:brock:program,
2.0,stage3src:6cd90e4626bb226a8d43,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014,Brock University,admissions|eligibility|language|fees,"Graduate application, credential, document, and English framework.",Graduate admissions,Brock University,https://brocku.ca/graduate-studies/future-students/apply/,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:brock:admissions,
2.0,stage3src:6f75e2ef2e592fc1fe5c,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014,Brock University,funding|tuition|fees,"Full-time thesis assistantship language, archived funding figures, and explicit international funding insufficiency warning.",MSc financial support,Brock University Department of Computer Science,https://brocku.ca/mathematics-science/computer-science/programs/msc-program/msc-financial/,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11; monetary examples labeled stale,high,official page checked,stage3re12:brock:funding,
2.0,stage3src:926113da10f770506d45,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447,Lakehead University,program|research|eligibility|admissions,"Current thesis route, AI option, degree and standing requirements, documents, references, and supervisor-contact guidance.",Master of Science in Computer Science,Lakehead University,https://www.lakeheadu.ca/programs/graduate/programs/masters/computer-science,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lakehead:program,
2.0,stage3src:cba7e6d5ef2cf011e256,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447,Lakehead University,funding|tuition|fees,University graduate-funding search mechanism without a route-specific guaranteed package.,Graduate funding,Lakehead University,https://www.lakeheadu.ca/programs/graduate/funding,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lakehead:funding,
2.0,stage3src:f49055fe2a0805b76141,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447,Lakehead University,admissions|eligibility|language|deadline|fees,"International four-year-degree equivalency, standing, English, and application framework.",International graduate application,Lakehead University,https://www.lakeheadu.ca/international/applying/enrolling,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:lakehead:international,
2.0,stage3src:0633a5da48c6b13ecc77,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51,Blekinge Institute of Technology,admissions|eligibility|language|fees|deadline,"Central Swedish application, ranking, fee, documentation, and English framework.",Apply to master's programmes,University Admissions in Sweden,https://www.universityadmissions.se/intl/start,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current framework checked 2026-09-11,high,official page checked,stage3re12:bth:apply,
2.0,stage3src:a4b2202696964b1b4e84,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51,Blekinge Institute of Technology,program|research|eligibility|admissions|tuition|deadline,"Current 120-credit program, English delivery, detailed prerequisites, thesis, and current-cycle tuition.","Master's Programme in Software Engineering, 120 credits",Blekinge Institute of Technology,https://www.bth.se/english/education/programmes/masters-programme-in-software-engineering-120-credits,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Autumn 2026 page checked 2026-09-11,high,official page checked,stage3re12:bth:program,
2.0,stage3src:bd645d964806fc2d7ba6,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51,Blekinge Institute of Technology,funding|tuition|fees|deadline,"Competitive partial tuition scholarship, first-choice timing, and exclusion of living costs.",Scholarships,Blekinge Institute of Technology,https://www.bth.se/english/education/application-and-admission/scholarships,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Current page checked 2026-09-11,high,official page checked,stage3re12:bth:scholarship,
2.0,stage3src:4aae6a955f731f24d27d,ror:05s754026:program:thesis-or-research-master-s:master-in-computer-science,ror:05s754026,Karlstad University,funding|tuition|fees|deadline,"Program-listed 50 percent tuition scholarship, limited awards, first-priority rule, and living-cost exclusion.",Karlstad University Global Scholarship,Karlstad University,https://www.kau.se/en/karlstad-university-global-scholarship,data/raw/pass2/stage_03_reentry_12.json,official web page,official,2026-09-10,Latest call checked 2026-09-11,high,official page checked,stage3re12:karlstad:scholarship,
