schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:188030:program:phd:computer-science-ph-d,us:ipeds:188030,New Mexico State University-Main Campus,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science (Ph.D.),PhD,Research-intensive computer science doctorate with qualifying milestones and original dissertation research,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,cyber_physical_systems|systems_security|distributed_systems,"The current doctorate identifies cyber-physical systems, security, and high-performance computing among its research areas and requires original dissertation work.","The program admits from relevant bachelor's preparation, but transcript, prerequisite, GPA, and English-language mapping require Stage 3.","Departmental teaching and grant-funded research assistantships exist, but awards are competitive and no applicant-specific duration or net package is established.",https://nmsu.edu/degree-programs/graduate/doctoral/computer-science.html,https://www.nmsu.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|GPA interpretation|English evidence|assistantship selection and duration|fees and insurance|current supervisor capacity,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:nmsu-cs:program|reentry12:nmsu-cs:funding,stage_02_reentry_12
2.0,us:ipeds:142285:program:phd:computer-science-ph-d,us:ipeds:142285,University of Idaho,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science Ph.D.,PhD,Computer science research doctorate with faculty-advised investigation and dissertation,official_program_or_department_signal|current_faculty_topic_signal|recognized_institution_record|underrepresented_route_search,formal_verification|software_quality|systems_security,"The degree is research-oriented, while current department evidence includes formal methods, model checking, high-assurance software testing, information assurance, and cyber-physical systems.","The program expects strong computer science and mathematics preparation and identifies the route as STEM; transcript, GPA, and English evidence remain unverified.","Faculty-funded research opportunities and graduate fellowships are referenced, but no universal assistantship or complete international package is promised.",https://www.uidaho.edu/academics/degree-finder/computer-sci-phd,https://www.uidaho.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course mapping|GPA threshold|English evidence|funding appointment and renewal|fees and insurance|current advisor capacity,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:idaho-cs:program|reentry12:idaho-cs:faculty,stage_02_reentry_12
2.0,us:ipeds:155399:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:155399,Kansas State University,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy in Computer Science,PhD,"Ninety-credit computer science doctorate with research proficiency, proposal, dissertation, and public defense",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record,formal_verification|software_quality|cyber_physical_systems,"Department research includes programming-language semantics and analysis, high-assurance software engineering, and cyber-physical-system verification and validation.","Published requirements allow a typical master's-credit component within the doctorate, but applicant degree equivalency, prerequisite gaps, and English conditions require Stage 3.","The PhD handbook recognizes departmental employment and substantial support mechanisms, but availability, tuition treatment, stipend, and duration are not yet verified for the applicant.",https://www.cs.ksu.edu/academics/graduate/phd/,https://www.k-state.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|bachelor's and master's credit mapping|English evidence|advisor acceptance|assistantship availability and duration|tuition and fee treatment|current lab capacity,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:kstate-cs:program|reentry12:kstate-cs:research,stage_02_reentry_12
2.0,us:ipeds:207388:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:207388,Oklahoma State University-Main Campus,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy in Computer Science,PhD,"Computer science research doctorate with examinations, proposal, dissertation, and defense",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,systems_security|cyber_physical_systems|distributed_systems,"The department reports security and networking laboratories plus work on autonomous systems, explainable AI security, edge computing, IoT, and vehicular networks.","The route is open to qualified graduate applicants, but transcript, calculus and computing prerequisites, GPA, and English requirements need applicant-specific mapping.","The department reports several teaching and research assistantships and says most PhD students who apply for a teaching assistantship receive one, but this is neither universal nor a complete net package.",https://cas.okstate.edu/computer_science/graduate/phd_cs,https://go.okstate.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,"Fall 2027 cycle|degree and prerequisite mapping|GPA and English evidence|assistantship offer and renewal|tuition, fees, insurance, and summer support|current advisor capacity",data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:okstate-cs:program|reentry12:okstate-cs:labs,stage_02_reentry_12
2.0,us:ipeds:238032:program:phd:ph-d-in-computer-science-and-information-science,us:ipeds:238032,West Virginia University,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. in Computer Science and Information Science,PhD,"Research doctorate in computer science and information science with advisory committee, dissertation, and original contribution",official_program_or_department_signal|recognized_institution_record|first_audit_program,software_quality|systems_security|distributed_systems,"The department organizes doctoral work across computing concentrations and offers adjacent software engineering, computer forensics, and systems research pathways.","The doctorate targets applicants with strong academic preparation; exact degree, GPA, prerequisite, and English-speaking evidence remain Stage 3 work.","The department describes GTA and GRA support, tuition waiver with some exclusions, and a best-effort doctoral support policy, explicitly without a guarantee.",https://lcsee.statler.wvu.edu/graduate,https://www.wvu.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,"Fall 2027 cycle|degree and GPA mapping|English and spoken-English evidence|advisor and concentration fit|GTA or GRA offer and renewal|college tuition, fees, insurance, and summer support",data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:wvu-cs:graduate|reentry12:wvu-cs:catalog,stage_02_reentry_12
2.0,us:ipeds:159391:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:159391,Louisiana State University and Agricultural & Mechanical College,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. in Computer Science and Engineering,PhD,"Computer science and engineering doctorate with research qualification, proposal, dissertation, and defense",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|recent_paper_signal,software_quality|formal_verification|systems_security,"Current research groups cover program analysis, compilers, requirements, code analysis, software evolution, systems security, dependable cyber-physical systems, and formal methods.","The doctorate uses departmental and graduate-school admission review; exact prior-degree, course, GPA, and English mapping remain unresolved.",Teaching assistantships are prioritized toward top doctoral admits and research assistantships are faculty-controlled; neither is assured before an offer.,https://www.lsu.edu/eng/cse/programs/graduate_program/graduate_phd.php,https://www.lsu.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,"Fall 2027 cycle|degree and course mapping|GPA and English evidence|advisor capacity|assistantship offer and annual renewal|tuition, fees, insurance, and summer coverage",data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:lsu-cse:program|reentry12:lsu-cse:research,stage_02_reentry_12
2.0,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622,University of Lethbridge,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,MSc in Computer Science (Thesis),Thesis or research master's,"Twenty-four-month computer science MSc with faculty supervision, original research, thesis, and oral defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|distributed_systems|ai_for_se,"The thesis program supports original work in algorithms, systems, computational intelligence, software engineering, and related computing fields.","A four-year computer science degree or equivalent, 3.0 GPA in the final coursework, specified upper-level computing preparation, English evidence, and a secured supervisor are expected.","Competitive funding packages and teaching assistantships are available, but amount, international tuition interaction, duration, and net affordability are unverified.",https://www.ulethbridge.ca/future-student/graduate-studies/master-science/computer-science,https://www.ulethbridge.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|four-year degree equivalency|upper-level course and GPA mapping|English evidence|secured supervisor|funding amount and duration|international tuition and net cost,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:lethbridge-cs:program|reentry12:lethbridge-cs:funding,stage_02_reentry_12
2.0,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014,Brock University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Computer Science MSc — Thesis Stream,Thesis or research master's,"Two-year research-based computer science master's with coursework, supervised thesis, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|first_audit_program,formal_verification|ai_for_se|software_quality,"The research MSc includes a thesis stream and current areas in computational logic, artificial intelligence, data mining, algorithms, and parallelism.","Applicants need a four-year computer science degree, high-B standing, broad computing and mathematics prerequisites, research statement, references, and English evidence; mapping remains Stage 3 work.","Full-time thesis students receive graduate-assistantship funding under published departmental language, but current amount, taxation, tuition, extra costs, and living sufficiency require verification.",https://brocku.ca/programs/graduate/msc-cosc/,https://brocku.ca,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,"Fall 2027 cycle|four-year degree and course mapping|high-B interpretation|English evidence|potential supervisor|current funding amount and guarantee|international tuition, tax, and net cost",data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:brock-cs:program|reentry12:brock-cs:funding,stage_02_reentry_12
2.0,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447,Lakehead University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Science in Computer Science — Thesis Route,Thesis or research master's,"Computer science master's with thesis route, research supervision, references, and optional AI specialization",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,ai_for_se|distributed_systems|systems_security,"The official route includes a thesis option and a two-year thesis-based AI specialization, with computer science research preparation and supervisor engagement encouraged.","A four-year honours computer science degree or equivalent with B standing, computing prerequisites, references, background form, and English evidence are expected; Nigerian equivalency needs mapping.","The university exposes a graduate funding database and recognizes funding offers and assistantships, but the program page gives no guaranteed package or net-cost coverage.",https://www.lakeheadu.ca/programs/graduate/programs/masters/computer-science,https://www.lakeheadu.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|honours-degree equivalency|B standing and prerequisite mapping|English evidence|potential supervisor|assistantship or award amount and duration|international tuition and net cost,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:lakehead-cs:program|reentry12:lakehead-cs:international,stage_02_reentry_12
2.0,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51,Blekinge Institute of Technology,Sweden,europe,"European program, supervisor, studentship, or employed-position model; verify by country","Master's Programme in Software Engineering, 120 credits",Thesis or research master's,Two-year English-taught software engineering master's with research-preparatory coursework and 30-credit thesis,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|formal_verification|ai_for_se,"The curriculum emphasizes requirements, architecture, testing, quality assurance, process improvement, research preparation, and a 30-credit software-engineering thesis.","A computing or software-engineering bachelor's with detailed programming, systems, software-engineering, mathematics, and English preparation is required; transcript mapping remains unresolved.","Non-EU fee payers may compete for a BTH partial tuition scholarship, but it excludes living costs and neither selection nor remaining tuition is assured.",https://www.bth.se/english/education/programmes/masters-programme-in-software-engineering-120-credits,https://www.bth.se/english/,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and ECTS subject mapping|mathematics and software-engineering prerequisites|English evidence|scholarship selection and percentage|remaining tuition and living costs|thesis-group fit,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv,reentry12:bth-se:program|reentry12:bth-se:scholarship,stage_02_reentry_12
