schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658,Emory University,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Doctor of Philosophy in Computer Science and Informatics,PhD,"Research doctorate with rotations, qualifying examination, faculty-supervised original research, thesis proposal, dissertation, and defense","Computer Science and Informatics graduate program, Laney Graduate School","Current official program, admissions, FAQ, and funding pages",Yes — an accredited bachelor's or equivalent completed before matriculation is accepted; a computer-science degree is not mandatory,Yes — international applicants use the Laney doctoral application and must meet the published English rule,English,"The program FAQ requires an English test when English is not an official language of the applicant's country; TOEFL iBT 85 is the stated minimum, and any U.S.-degree exception must be confirmed",No minimum admission GPA is published by the program,Applicant GPA 3.35 is reviewable because no program floor is published; holistic competitiveness remains unknown,"Strong computing, mathematics, science, or engineering preparation is expected; a formal course checklist is not published",Program admissions committee review with research-area and faculty-fit information,Prior faculty commitment is not required; applicants are encouraged to identify two aligned faculty members,"Fall 2027 deadline not yet published; latest labeled Fall 2026 deadline was December 15, 2025",Latest labeled Fall 2026 cycle checked 2026-09-11; Fall 2027 requires reconfirmation,75,USD,The program publishes a financial-hardship fee-waiver request process; approval is not guaranteed,Separate Emory programs generally require separate applications; CSI PhD applicants may request consideration for specified master's routes without a second application,Yes for separate graduate applications; the published CSI PhD-to-master's consideration exception does not require a separate application,Full tuition is provided to admitted CSI PhD students,Exact mandatory-fee coverage is not published on the pages checked,"Program stipend plus full tuition, with institutional, grant, fellowship, research-assistantship, or teaching-assistantship support",Official program pages state that admitted CSI PhD students receive full tuition and a competitive stipend,Stipend support is assured for up to five years subject to satisfactory progress,"Full-time doctoral enrollment, satisfactory progress, program milestones, and assigned research or teaching duties when applicable",The published admitted-student commitment does not exclude international students,Competitive stipend; exact Fall 2027 amount is not published,USD,Full tuition,Not verified,Not verified on the CSI pages checked,Additional summer support may be available but is not guaranteed by the admissions page,"Laney fellowship, research assistantship, teaching assistantship, and external fellowships","Program deadline controls ordinary funding consideration; latest labeled deadline was December 15, 2025","What are the Fall 2027 stipend, insurance, mandatory-fee, summer-support, and English-test terms in the actual offer?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://computerscience.emory.edu/graduate-phd/index.html,stage3src:a9474202e5d60988202d,stage3src:a9474202e5d60988202d|stage3src:a99973fb3c38d55ec8fc,stage3src:a99973fb3c38d55ec8fc|stage3src:59eb3324e5decf167da8,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767,Northwestern University,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Doctor of Philosophy in Computer Science,PhD,"Full-time research doctorate with faculty mentorship, original research milestones, dissertation, and defense","Department of Computer Science, McCormick School of Engineering","Current official program, admissions, FAQ, Graduate School fee, and doctoral-funding pages",Yes — a master's degree is not required for PhD admission,Yes — international applicants are eligible under Graduate School degree and English requirements,English,"TOEFL 90, IELTS 7.0, or MET 61 are published minimums; a bachelor's from an accredited U.S. institution qualifies for the stated English-test waiver",No minimum PhD admission GPA is published,Applicant GPA 3.35 is formally reviewable because the program publishes no admission floor; selection remains highly competitive,No fixed prerequisite list is published; preparation relevant to the proposed computer-science research area is assessed holistically,Departmental doctoral committee review through The Graduate School,Prior advisor commitment is not required; research areas and potential faculty should be identified in the application,"Fall 2027 deadline not yet published; latest standard Fall 2026 deadline was December 1, 2025, with late submission through December 15",Latest 2026–27 application cycle checked 2026-09-11; Fall 2027 requires reconfirmation,95,USD,The Graduate School publishes limited fee-waiver eligibility and cycle caps; a Fall 2027 waiver cannot be assumed,Rules for simultaneous Northwestern graduate applications were not verified,Not verified for multiple Northwestern graduate applications,Doctoral funding includes tuition support,Exact mandatory-fee coverage is not published on the department funding page,"First-year Graduate School fellowship followed by research assistantship, teaching assistantship, external fellowship, or department support",The department guarantees doctoral funding through the fifth year,"Guaranteed through year five, subject to academic and appointment conditions","Full-time enrollment, good standing, satisfactory progress, and performance of funded duties when assigned",The department guarantee is stated for doctoral students without excluding international students,Current stipend exists under the guarantee; exact Fall 2027 amount was not verified,USD,Included in guaranteed doctoral support,Not verified,Not verified on the department funding page,Exact summer-support terms require the offer letter,"The Graduate School first-year fellowship, research assistantship, teaching assistantship, and external fellowships",Ordinary doctoral-funding consideration follows the program application deadline,"What stipend, summer, health-insurance, and mandatory-fee terms will accompany the five-year Fall 2027 guarantee?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://www.mccormick.northwestern.edu/computer-science/academics/graduate/phd/,stage3src:80d38a2a9332ab25506c,stage3src:80d38a2a9332ab25506c|stage3src:17ca2d30251838ec5b34|stage3src:00a1c3d523ac6668ba66,stage3src:4c2d4116d295c08dcc49,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293,University of Pittsburgh-Pittsburgh Campus,United States,us,advance_to_stage_3,conditional,"The applicant clears the formal degree and English route, but current official pages describe doctoral assistantships as common rather than a universal full-duration commitment; the route may proceed only as Outreach Before Decision to confirm guaranteed tuition, stipend, duration, fees, insurance, and summer support.",Doctor of Philosophy in Computer Science,PhD,"Computer-science research doctorate with advanced study, research milestones, faculty supervision, dissertation, and defense","Department of Computer Science, School of Computing and Information","Current official department, School admissions deadline, graduate FAQ, and support guidance",Yes — a relevant bachelor's is an available graduate-entry credential,Yes — international applicants follow the School's graduate requirements and deadline,English,The School publishes an English-test waiver for a bachelor's degree earned in the United States; the applicant's expected U.S. degree fits that route subject to final conferral,No program-specific minimum admission GPA was verified,Applicant GPA 3.35 is reviewable because no program-specific floor was verified; competitiveness remains unknown,Relevant computer-science preparation is expected; an exact current prerequisite checklist was not published on the pages checked,School application and Computer Science doctoral committee review,Prior faculty commitment is not published as mandatory; advisor fit becomes central to later research support,"January 15, 2027 inferred from the currently published recurring fall PhD deadline; target year is not separately labeled",Recurring deadline checked 2026-09-11; Fall 2027 label requires confirmation,85,USD,Published waivers are limited to specified current Pitt affiliations or qualifying information-session processes; approval and Fall 2027 availability require confirmation,A second program requires distinct materials and may receive a separate limited waiver under current School guidance,Separate application processing applies; whether a second fee is waived is applicant-specific,Assistantship or fellowship support may include tuition remission; universal coverage is not published,Not verified,Departmental or faculty teaching/research assistantship and fellowship support,"Official guidance says doctoral students are often supported, but it does not establish a universal funding guarantee",Not verified for all admitted CS PhD students,"Award, faculty or department funding, satisfactory progress, and performance of assigned duties",International doctoral applicants may be considered; award-specific work and English conditions apply,Not verified for Fall 2027,USD,Potential remission with an assistantship or fellowship; exact commitment unresolved,Not verified,Not verified,Not verified,"Teaching assistantship, research assistantship, and School or university fellowships",January 15 recurring deadline for fall PhD and aid consideration,"Will a Fall 2027 CS PhD admission offer guarantee full tuition, adequate stipend, insurance, fees, and summer support for a stated duration?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://intranet.cs.pitt.edu/grad/,stage3src:6591b15cd123d035950e,stage3src:6591b15cd123d035950e|stage3src:3bcab51c42f2e821ee40|stage3src:042b42b2a5b7249c2247,stage3src:6591b15cd123d035950e|stage3src:042b42b2a5b7249c2247,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,United States,us,advance_to_stage_3,conditional,"Formal bachelor's entry is verified, but the university's five-year package is stated for most doctoral students rather than every Computer Science admit; use Outreach Before Decision to confirm that the specific Fall 2027 offer includes the full package and renewal terms.",Doctor of Philosophy in Computer Science,PhD,"Faculty-advised research doctorate with coursework, teaching, qualifying milestones, thesis proposal, dissertation, and defense","Department of Computer Science, Graduate School of Arts and Sciences","Current official program, degree-requirements, application, and doctoral-financing pages",Yes — a bachelor's degree completed before enrollment is accepted and the program specifically identifies computer-science bachelor's preparation,Yes — international students are considered under Graduate School admission and doctoral-aid policies,English,International English-test requirements apply; the exact U.S.-degree waiver effect should be reconfirmed for Fall 2027,No program-specific minimum admission GPA is published,Applicant GPA 3.35 is formally reviewable because no program floor is published; admission remains competitive,Bachelor's-level computer-science preparation is the published norm; exact transcript coverage is reviewed holistically,Graduate School application and Computer Science faculty review,Prior advisor commitment is not published as an application requirement; students select an advisor by the end of the first year,"January 15, 2027 inferred from the currently published recurring program deadline; target year is not separately labeled",Current recurring deadline checked 2026-09-11; Fall 2027 confirmation required,75,USD,Graduate School waiver categories exist; applicant eligibility and Fall 2027 availability require confirmation,Only one Brandeis graduate program application is permitted per academic year under current guidance,Not applicable to simultaneous programs because only one program may be selected per academic year,The published typical doctoral package includes full tuition,Exact mandatory-fee coverage is not published on the financing page checked,Graduate fellowship or assistantship package with full tuition and health-insurance benefits,Brandeis states that most doctoral students receive five years of funding; CS-specific universal coverage is not established,"Typically five years, contingent on annual terms and satisfactory progress","Full-time status, satisfactory progress, annual renewal, and applicable teaching or research responsibilities",International doctoral students are considered for the published financing route,Exact Fall 2027 CS stipend not published,USD,Full tuition in the typical doctoral package,Not verified,Included in the typical doctoral package,Not verified for CS,"Graduate fellowship, teaching assistantship, research assistantship, and named Graduate School fellowships",Program deadline controls ordinary consideration; recurring January 15 date,"Does every admitted Fall 2027 CS PhD student receive the five-year tuition, stipend, and health package, including summer and fees?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.brandeis.edu/gsas/programs/computer_science.html,stage3src:052df755c99e5cd6b952|stage3src:a4260b5966a1f72a7772,stage3src:052df755c99e5cd6b952|stage3src:0251d804b572bc997288,stage3src:99cb6c06e5bce3bb85d3,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100,Michigan State University,United States,us,advance_to_stage_3,monitor,"The applicant clears the published 3.2 GPA baseline, but the required mathematics and computer-science course mapping is not present in the verified profile, and support is competitive rather than guaranteed; this route must not proceed until both transcript equivalency and a funded offer are established.",Doctor of Philosophy in Computer Science,PhD,"Research doctorate with advanced study, qualifying milestones, independent original research, dissertation, and defense","Department of Computer Science and Engineering, College of Engineering","Current official program, international English, application-fee, and graduate-funding pages",Yes — bachelor's entry is available with the specified academic preparation,Yes — international applicants may apply subject to degree and English requirements,English,MSU requires an approved English-proficiency route for international applicants; whether the expected U.S. bachelor's produces an automatic waiver must be confirmed,3.2/4.0 generally expected for doctoral applicants,Applicant GPA 3.35 clears the stated general 3.2 baseline,"Calculus, linear algebra or probability, discrete mathematics, computer architecture, data structures and algorithms, object-oriented programming, and software-development preparation are expected",Departmental doctoral review with automatic consideration of outstanding applicants for support,"Prior faculty commitment is not stated as mandatory, but research alignment and faculty support affect admission and assistantship availability","December 31, 2026 for full fellowship consideration and January 15, 2027 final, inferred from current recurring dates; target cycle is not separately labeled",Current recurring program dates checked 2026-09-11; Fall 2027 label requires confirmation,75,USD,"Limited waiver routes include specified consortium, pipeline, and recruitment-event eligibility; no routine applicant waiver is established",Rules for simultaneous MSU graduate applications were not verified,Not verified for multiple MSU choices,Assistantship or fellowship tuition benefits depend on the award; no universal PhD tuition commitment is published,Not verified,"Competitive teaching assistantship, research assistantship, or fellowship","Outstanding applicants are considered, but no universal funding award is promised",Award-specific and not verified for the full doctorate,"Competitive selection, appointment availability, duties, satisfactory progress, and continuing funds",International students may hold eligible appointments subject to employment and English requirements,Not verified for Fall 2027,USD,Award-specific; not established for every admit,Not verified,Not verified,Not verified,"Graduate teaching assistantship, research assistantship, and College or university fellowships",December 31 recurring full-consideration date; final application January 15,"Does the transcript meet every prerequisite, and will a Fall 2027 offer include renewable full tuition, stipend, insurance, fees, and summer funding?",pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://engineering.msu.edu/academics/majors-degrees/computer-science-phd,stage3src:47488f3211b0481451ce,stage3src:47488f3211b0481451ce|stage3src:0752225ef17cc3a9120c|stage3src:217d1203815916e80196|stage3src:580fb46db1f250ab1e6d,stage3src:47488f3211b0481451ce|stage3src:217d1203815916e80196,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:196413:program:phd:doctor-of-philosophy-in-computer-information-science-and-engineering,us:ipeds:196413:program:phd:doctor-of-philosophy-in-computer-information-science-and-engineering,us:ipeds:196413,Syracuse University,United States,us,advance_to_stage_3,monitor,"The formal doctoral entry route and explicit Fall 2027 cycle are verified, but fellowships and assistantships are reserved for highly qualified students and remain competitive; absent a funded offer, the program cannot pass the funding gate or proceed to faculty review.",Doctor of Philosophy in Computer/Information Science and Engineering,PhD,"Research-oriented doctorate with advanced coursework, qualifying milestones, original dissertation research, and defense","Department of Electrical Engineering and Computer Science, College of Engineering and Computer Science","Current official program, Fall 2027 application-requirements, FAQ, and Graduate School funding pages",Yes — a relevant bachelor's is accepted for doctoral application,Yes — international applicants may apply under published document and English requirements,English,International English evidence is required unless an approved exemption applies; applicants with at least one year of higher education in the United States may request an exemption,No CISE PhD minimum admission GPA is published on the pages checked,Applicant GPA 3.35 is formally reviewable because no program floor was verified; selection remains competitive,"Relevant computing, mathematics, or engineering preparation is expected; an exact program checklist was not published",College doctoral application and departmental faculty review,Prior faculty commitment is not published as mandatory; research fit is part of department review,"December 15, 2026",Explicit Fall 2027 doctoral deadline checked 2026-09-11,75,USD,No routine College fee-waiver rule was verified,Simultaneous-program application rules were not verified,Not verified for multiple Syracuse programs,A fellowship or assistantship may include tuition credits up to the published appointment limit; no universal award is promised,Not verified as covered,"Competitive fellowship, research assistantship, teaching assistantship, or graduate assistantship",Highly qualified doctoral applicants may receive support; no universal commitment is published,Appointment- or fellowship-specific and not guaranteed for the full doctorate,"Competitive selection, departmental or faculty funds, satisfactory progress, and assigned duties",International students may receive eligible awards subject to appointment and visa rules,Not verified for Fall 2027,USD,Up to 24 credits per academic year for specified awards; actual offer controls,Not verified,Not verified,Published fellowship terms are nine-month; separate summer support is not guaranteed,"University fellowship, teaching assistantship, research assistantship, and graduate assistantship","December 15, 2026 Fall 2027 PhD deadline","Will a Fall 2027 offer include renewable full tuition, adequate stipend, insurance, fees, and separate summer support?",pass,pass,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://ecs.syracuse.edu/academics/electrical-engineering-and-computer-science/programs/computer-information-science-engineering-doctoral-program,stage3src:ad465e2d3291a76b53fb,stage3src:ad465e2d3291a76b53fb|stage3src:9baf0a3bb069a7be54ce|stage3src:f7803639b45b46288042,stage3src:9baf0a3bb069a7be54ce|stage3src:f7803639b45b46288042,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,us:ipeds:162928:program:phd:phd-in-computer-science,us:ipeds:162928:program:phd:phd-in-computer-science,us:ipeds:162928,Johns Hopkins University,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Doctor of Philosophy in Computer Science,PhD,"Full-time faculty-matched research doctorate with coursework, independent original research, dissertation, and defense","Department of Computer Science, Whiting School of Engineering",Current official program and doctoral admissions FAQ,Yes — an equivalent bachelor's degree is accepted; a CS degree is not mandatory if core preparation is present,Yes — international applicants use the Fall-only PhD application and international credential rules,English,A degree from an English-speaking U.S. institution qualifies for the published English-test waiver; otherwise the program's TOEFL or IELTS rule applies,No minimum admission GPA is published,Applicant GPA 3.35 is formally reviewable because no program floor is published; selection remains highly competitive,"Programming in C++ or Java, data structures, automata, computer systems, and algorithms are the published core preparation areas",Departmental doctoral committee review with mutual advisor matching after admission,Faculty emails are not necessary before applying; applicants identify research interests and faculty alignment,"December 15, 2026 inferred from the program's recurring Fall-only December 15 deadline; target year is not separately labeled",Current recurring deadline checked 2026-09-11; Fall 2027 label requires confirmation,75,USD,"The program lists limited hardship, first-generation, pipeline, and partner-organization waiver routes; approval is not guaranteed",A PhD application may be cloned for limited MSE consideration under the published department process; other simultaneous rules were not verified,No second fee is stated for the limited PhD-to-MSE clone process; separate unrelated applications were not verified,Full tuition is included in the published full-time CS PhD funding guarantee,Exact mandatory-fee coverage is not separately published,"Department, faculty assistantship, fellowship, or external support with tuition and annual stipend",All full-time CS PhD students in good standing are guaranteed full funding,The department publishes a full-time good-standing guarantee; exact maximum duration requires the offer and policy confirmation,"Full-time enrollment, good standing, satisfactory progress, advisor match, and funded duties where applicable",The all-student department guarantee does not exclude international students,"Approximately USD 50,000 annually under current department FAQ; Fall 2027 amount requires confirmation",USD,Full tuition,Not verified,Included under the current full-funding description,Students may pursue summer internships; exact stipend continuation during internship or non-internship summer requires confirmation,"Department fellowship, research assistantship, teaching assistantship, and external fellowship",Ordinary funding is tied to the PhD application deadline; recurring December 15,"What maximum duration, fee, summer, and Fall 2027 stipend terms govern the good-standing funding guarantee?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://www.cs.jhu.edu/academic-programs/graduate-studies/phd-program/,stage3src:0d5f936b2aa17fd6ee2d,stage3src:0d5f936b2aa17fd6ee2d|stage3src:5889e70a8410e28205c4,stage3src:5889e70a8410e28205c4,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,ca:dli:O19391556899:program:thesis-or-research-master-s:master-of-science-in-computer-science,ca:dli:O19391556899:program:thesis-or-research-master-s:master-of-science-in-computer-science,ca:dli:O19391556899,St. Francis Xavier University,Canada,canada,advance_to_stage_3,conditional,"The thesis MSc has a credible official package that most accepted students receive, but the application is incomplete without a willing supervisor; use Outreach Before Decision to secure written supervisory interest and confirm that the package covers the applicant's full net costs.",Master of Science in Computer Science,Thesis or research master's,"Two-year thesis-based MSc with graduate coursework, research credits, original thesis, and oral defense",Department of Computer Science,Current official program and thesis-degree-requirements pages,Yes — an honours degree or equivalent with substantial computer-science preparation is accepted,"Yes — international applicants may apply subject to degree, English, and supervisor requirements",English,IELTS 6.5 with no band below 6.0 is published; other approved tests or exemptions require current Graduate Studies confirmation,70 percent minimum admission average,Applicant GPA 3.35 requires formal StFX equivalency review against the 70 percent standard; no conversion is inferred here,Honours-equivalent concentration normally including substantial computer-science coursework; exact course equivalency is reviewed by the department,Departmental application requiring a verified willing thesis supervisor,Mandatory — the application is incomplete without naming a willing supervisor,"February 15, 2027 inferred from the recurring deadline for September entry and scholarship consideration; target year is not separately labeled",Current recurring September-entry deadline checked 2026-09-11; Fall 2027 confirmation required,Current amount not verified,CAD,No program-specific waiver rule was verified,Simultaneous graduate-program rules were not verified,Not verified,The program states that most accepted MSc students receive funding covering tuition and some living expenses,Exact mandatory fees and coverage were not verified,"Departmental graduate funding package, teaching assistantship, named scholarships, and external awards",Credible program-level route: most accepted MSc students receive a package covering tuition and some living expenses,Normal two-year program; exact package duration and renewal require the offer,"Admission, willing supervisor, satisfactory progress, award terms, and assigned duties where applicable",The program's most-accepted-student statement does not exclude international applicants; package confirmation remains offer-specific,Not published for the ordinary package,CAD,Published as covered for most accepted students,Not verified,Not verified,Not verified,"StFX Graduate Scholarship, teaching assistantship, Ally Heaps Scholarship, CGS-M, and MITACS opportunities",February 15 recurring program and StFX scholarship date; CGS-M has a separate recurring December 1 deadline,"Will a willing supervisor support the application, and will the specific package cover tuition plus adequate living, fees, insurance, and summer costs for two years?",pass,resolvable_question,pass,pass,pass,yes,Outreach Before Decision,https://www.stfx.ca/programs-courses/programs/master-science-computer-science,stage3src:8af63e9f419786310572|stage3src:9b1da154606e76a7f31e,stage3src:8af63e9f419786310572|stage3src:001987b0eac05cf393bd,stage3src:8af63e9f419786310572|stage3src:001987b0eac05cf393bd,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,ror:026vcq606:program:thesis-or-research-master-s:msc-computer-science,ror:026vcq606:program:thesis-or-research-master-s:msc-computer-science,ror:026vcq606,KTH Royal Institute of Technology,Sweden,europe,advance_to_stage_3,monitor,"Admission requires an exact ECTS mapping across mathematics and computer-science prerequisites that is not in the verified profile, while the highly competitive KTH Scholarship covers tuition but not living costs; both gates remain unresolved and the route cannot proceed.",Master of Science in Computer Science,Thesis or research master's,"English two-year 120-ECTS MSc with research-connected specialization, research methods, and an independent degree project",School of Electrical Engineering and Computer Science,"Current official Fall 2027 program, entry-requirements, fee, and scholarship pages",Yes — a recognized 180-ECTS-equivalent bachelor's is accepted if subject prerequisites are met,Yes — fee-paying non-EU applicants may apply through University Admissions Sweden,English,"English 6 equivalent is required; IELTS 6.5 is a published route, and the exact U.S.-degree documentation rule must be confirmed through University Admissions",No fixed minimum GPA is published; selection is competitive,Applicant GPA 3.35 is reviewable but cannot be converted into the Swedish selection scale here,"At least 28.5 ECTS in mathematics and 22.5 ECTS in computer science, including calculus, linear algebra, probability or statistics, discrete mathematics, object-oriented programming, data structures and algorithms, and complexity",Ranked University Admissions application with KTH academic selection; up to four master's programs may be ranked,Prior supervisor contact is not required for the taught MSc; thesis supervision is arranged within the program,"January 15, 2027 application deadline; February 1, 2027 documents and fee deadline",Explicit autumn 2027 cycle checked 2026-09-11,900,SEK,Fee liability is determined by citizenship and residence under University Admissions rules; no discretionary KTH waiver is published,One University Admissions application may rank up to four master's programs,No — the SEK 900 application fee covers the application round rather than each ranked program,"SEK 385,000 total published tuition for the two-year program for fee-paying students",No separate program mandatory-fee total was verified,Competitive KTH Scholarship or external awards; ordinary admission is not funded,KTH Scholarship may cover full tuition for two years but is highly competitive and excludes living expenses,"Two years for a KTH Scholarship, conditional on satisfactory academic progress","Fee-paying program admission, scholarship selection, ranked application, and satisfactory progress",International fee-paying applicants are eligible for the KTH Scholarship; external awards have separate rules,No living stipend under the KTH Scholarship,SEK,Full tuition if awarded; otherwise no program coverage,Not published,Not included in the KTH Scholarship description,No separate summer living support is published,KTH Scholarship and external Swedish Institute scholarship routes,"KTH Scholarship application December 1, 2026 through January 15, 2027; result April 1, 2027","Does the transcript satisfy every ECTS prerequisite, and can the applicant secure a scholarship that covers both tuition and the full two-year living cost?",pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.kth.se/en/studies/master/computer-science,stage3src:2f522a27eaa26cd54842,stage3src:2f522a27eaa26cd54842|stage3src:f078ee41ae9a3ec2c5b6|stage3src:9e43dfb76afa2c4e8869|stage3src:952d3d9f13b7dd7d4ff0,stage3src:952d3d9f13b7dd7d4ff0,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
2.0,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02,University of Helsinki,Finland,europe,advance_to_stage_3,monitor,"Program-specific relevant-study equivalency still requires admissions review, and the very limited tuition waivers usually cover only half of tuition and never establish living support; the route remains outside faculty review until both issues are resolved.",Master's Programme in Computer Science,Thesis or research master's,"English two-year 120-ECTS master's with advanced computer-science study, research-group engagement, and a 30-ECTS thesis","Faculty of Science, Department of Computer Science","Current official Fall 2027 program, structure, eligibility, application-fee, and scholarship pages",Yes — an applicable bachelor's plus sufficient relevant studies is required,"Yes — international applicants may apply subject to degree, study, language, fee, and document rules",English,Applicants must document English through an accepted route; whether the expected U.S. bachelor's meets the current degree-based evidence rule must be confirmed,No fixed program minimum GPA is published on the pages checked,"Applicant GPA 3.35 is reviewable, but no Finnish conversion or competitiveness inference is made",Sufficient relevant computer-science studies are required; the binding program-specific Studyinfo criteria and transcript mapping must be checked for the 2027 call,National application form with program academic-equivalency and competitive selection review,Prior supervisor contact is not required for admission; thesis placement follows program enrollment,"January 19, 2027, with the application period January 5–19, 2027",Explicit autumn 2027 application period checked 2026-09-11,100,EUR,The national fee applies to applicants educated outside specified exempt systems; no discretionary university waiver is published,One form may include up to three University of Helsinki international master's programs in the same application period,No — the national EUR 100 fee covers applications in the same term,"EUR 15,000 per academic year for fee-liable students","Student-union, healthcare, and living-cost obligations are separate; exact Fall 2027 totals were not verified",Very limited 50-percent or 100-percent tuition waiver; no program stipend,"Most awarded waivers are 50 percent, awards are very limited, and students must fund living costs independently",Up to two years conditional on completing at least 55 ECTS per year,"Admission, fee liability, scholarship selection, and annual 55-ECTS progress",Fee-liable international applicants may request consideration with the program application,No living stipend in the university tuition-waiver program,EUR,Competitive 50 or 100 percent waiver; most awards are 50 percent,Not included in the tuition-waiver description,Not included,No separate summer living support is published,University of Helsinki 50-percent and 100-percent tuition-fee waivers,"Scholarship request is submitted with the January 5–19, 2027 program application","Will admissions accept the relevant-study mapping, and can the applicant secure full tuition plus independent living, health, fee, and summer funding?",pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.helsinki.fi/en/degree-programmes/computer-science-masters-programme,stage3src:f11505dad834f1c145af|stage3src:2bb45c45e33e682e0102,stage3src:f11505dad834f1c145af|stage3src:6f7164968ea5c8d31f70|stage3src:b088dc1864cb17aa5322,stage3src:b088dc1864cb17aa5322,high,data/processed/pass2/stage_02_reentry_09_candidates.csv|data/processed/pass2/stage_02_reentry_09_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_09.json,2026-09-11
