schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:183044:program:phd:computer-science-ph-d,us:ipeds:183044,University of New Hampshire-Main Campus,United States,us,US program or committee admission; faculty role requires program-specific verification,"Computer Science, Ph.D.",PhD,"Computer science research doctorate with faculty mentorship, original publications, and a doctoral dissertation",official_program_or_department_signal|current_faculty_topic_signal|recognized_institution_record|underrepresented_route_search,software_quality|formal_verification|systems_security|distributed_systems,"The doctorate names cybersecurity, distributed systems, and cloud computing, requires formal specification and verification or algorithms breadth, and has current faculty work in program analysis, software testing, software security, and model checking.","The program publishes a doctoral admission route and international English requirements; exact degree equivalency, prerequisite, and Fall 2027 cycle mapping remain for Stage 3.","The program publishes separate deadlines for special and full funding consideration, but award type, value, tuition coverage, duration, and international eligibility are not yet verified.",https://www.unh.edu/program/doctor-philosophy/computer-science,https://www.unh.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite equivalency|English evidence|advisor capacity|funding award and duration|summer support|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:unh-cs:program|reentry15:unh-cs:xu,stage_02_reentry_15
2.0,us:ipeds:178396:program:phd:phd-in-computer-science,us:ipeds:178396,University of Missouri-Columbia,United States,us,US program or committee admission; faculty role requires program-specific verification,PhD in Computer Science,PhD,"Computer science research doctorate spanning software, security, cloud, systems, and dissertation research",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,formal_verification|systems_security|software_quality|distributed_systems,"Current department evidence includes software engineering and programming languages, formal methods in security, program analysis, cloud computing, and funded open-source software health work.","The department offers the Computer Science PhD under graduate admission rules; bachelor's equivalency, prerequisite preparation, English evidence, and the Fall 2027 cycle require Stage 3 review.","The official catalog states that teaching and faculty research assistantships are available especially at the PhD level, but availability and coverage are not guaranteed.",https://engineering.missouri.edu/departments/eecs/eecs-degrees/,https://missouri.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|English evidence|advisor capacity|assistantship selection and coverage|summer support|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:mizzou-cs:catalog|reentry15:mizzou-cs:research,stage_02_reentry_15
2.0,us:ipeds:240453:program:phd:computer-science-phd,us:ipeds:240453,University of Wisconsin-Milwaukee,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,"Flexible computer science doctorate with research proposal, original dissertation research, and defense",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,software_quality|formal_verification|systems_security|distributed_systems,"The department explicitly lists programming languages, compilers, static analysis, software correctness and testing, secure distributed computing, and edge/cloud security.","Applicants may enter from a related bachelor's or master's background; exact transcript, mathematics, computing, English, and Fall 2027 requirements remain for Stage 3.","The program says many doctoral students receive teaching, research, or fellowship support after admission, with merit-based decisions; no individual award is guaranteed.",https://uwm.edu/engineering/academics/computer-science-phd/,https://uwm.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|English evidence|major-professor availability|assistantship selection and renewal|summer support|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:uwm-cs:program|reentry15:uwm-cs:research,stage_02_reentry_15
2.0,us:ipeds:145725:program:phd:computer-science-ph-d,us:ipeds:145725,Illinois Institute of Technology,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science (Ph.D.),PhD,"Computer science research doctorate with qualifying exams, research proposal, original thesis, and defense",official_program_or_department_signal|current_faculty_topic_signal|recognized_institution_record|underrepresented_route_search,formal_verification|systems_security|software_quality|distributed_systems,"The program spans programming languages, networks and security, software engineering, and systems, while a current faculty notice seeks funded PhD work in programmable-network security and formal/concurrent systems foundations.","The program accepts appropriate bachelor's- or master's-level computer science preparation and meets F-1 requirements; exact GPA, GRE, English, and prerequisite mapping remain unresolved.","A February 2026 faculty opportunity states that competitively selected domestic or international PhD students receive tuition, stipend, equipment, and conference support; this is lab-specific, not program-wide.",https://www.iit.edu/academics/programs/computer-science-phd,https://www.iit.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite equivalency|GRE and English evidence|faculty opening persistence|funding duration and renewal|summer coverage|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:iit-cs:program|reentry15:iit-cs:sultana,stage_02_reentry_15
2.0,us:ipeds:185828:program:phd:ph-d-computer-science,us:ipeds:185828,New Jersey Institute of Technology,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. Computer Science,PhD,"Research doctorate organized around qualifying research, dissertation proposal, sustained advisor-supervised research, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,systems_security|distributed_systems|software_quality|ai_for_se,"The doctorate explicitly spans cybersecurity and privacy, cloud and high-performance systems, and advisor-supervised original research, with security and systems supported by current funded faculty activity.","Applicants need a relevant accredited bachelor's degree and English proficiency; exact degree recognition, prerequisites, and Fall 2027 requirements remain for Stage 3.","The department reports competitive TA/RA stipends and that nearly all enrolled PhD students are fully supported, while retaining a funding-consideration deadline and no individual guarantee.",https://www.njit.edu/academics/degree/phd-computer-science,https://www.njit.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree recognition and prerequisites|English evidence|advisor capacity|assistantship award and renewal|summer coverage|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:njit-cs:program|reentry15:njit-cs:admission-funding,stage_02_reentry_15
2.0,us:ipeds:129020:program:phd:computer-science-and-engineering-phd,us:ipeds:129020,University of Connecticut,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science and Engineering (PhD),PhD,"Computer science and engineering doctorate with advanced breadth, research milestones, and dissertation work",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,systems_security|formal_verification|distributed_systems|ai_for_se,"The doctoral catalog includes network security, cybersecurity, and cryptography, while the School of Computing supports grant-funded RA work involving software development and sponsored research.","The program publishes an international English route and doctoral requirements; exact prior-degree, course, and Fall 2027 admission mapping remain unresolved.","Research assistantships are described as the school's most common support and teaching assistantships and fellowships also exist, but all are capacity- and selection-dependent.",https://catalog.uconn.edu/graduate/degree-programs/computer-science-engineering-phd/,https://uconn.edu,medium,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|English evidence|research-area depth|advisor capacity|assistantship award and duration|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:uconn-cse:catalog|reentry15:uconn-cse:funding,stage_02_reentry_15
2.0,ca:dli:O19359201210:program:thesis-or-research-master-s:ma-trise-en-g-nie-logiciel-profil-avec-m-moire,ca:dli:O19359201210,École de technologie supérieure,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Maîtrise en génie logiciel (profil avec mémoire),Thesis or research master's,Full-time applied-science research master's in software engineering with a 30-credit thesis,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|software_repair|ai_for_se|formal_verification,"The research profile covers software design and reengineering, model-driven engineering, testing, configurable systems, real-time systems, and empirical software engineering, with 30 of 45 credits assigned to research.","Computing, engineering, and related bachelor's backgrounds may qualify; English-based admission is possible with a supervisor commitment and a required French course, subject to exact equivalency review.","International master's students may be considered automatically for a limited exemption from supplemental tuition, and professor bursaries exist; neither is guaranteed or sufficient for living costs.",https://www.etsmtl.ca/programmes-formations/maitrise-genie-logiciel,https://www.etsmtl.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree equivalency|English-based admission and French course|supervisor commitment|tuition exemption selection|stipend and net cost|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:ets-software:program|reentry15:ets-software:exemption,stage_02_reentry_15
2.0,ca:dli:O19359011159:program:thesis-or-research-master-s:ma-trise-en-informatique-profil-recherche-avec-m-moire,ca:dli:O19359011159,Université du Québec à Rimouski,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Maîtrise en informatique (profil recherche avec mémoire),Thesis or research master's,Research-profile computer science master's with a thesis and full-time international admission route,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|ai_for_se|systems_security,The official program separates a research-with-thesis profile and describes advanced computing work oriented toward complex technical problems and research opportunities.,"The program is explicitly open to international applications; exact bachelor's equivalency, computing prerequisites, language requirements, and supervisor process remain for Stage 3.","Research master's students may compete for a CAD 5,000 excellence award and international research-profile students may be considered for limited supplemental-tuition exemptions; neither is a full package.",https://www.uqar.ca/programmes-domaines-detudes/maitrise-en-informatique/,https://www.uqar.ca,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|language evidence|supervisor requirement and capacity|research-topic depth|scholarship and exemption selection|net cost and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:uqar-cs:program|reentry15:uqar-cs:funding,stage_02_reentry_15
2.0,ca:dli:O19021279692:program:thesis-or-research-master-s:msc-in-applied-science-computing-science-research-field,ca:dli:O19021279692,Saint Mary’s University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,MSc in Applied Science — Computing Science research field,Thesis or research master's,Two-year interdisciplinary applied-science master's combining coursework with supervised Computing Science thesis research,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|systems_security|ai_for_se,The thesis-based Applied Science MSc explicitly includes Mathematics and Computing Science as a research field and requires a willing supervisor and interdisciplinary committee.,"Applicants with relevant prior preparation may pursue the Computing Science field but must secure a supervisor before applying; exact degree, course, English, and international rules remain for Stage 3.","The current official program guide reports typical full-time MSc stipends of CAD 18,600–25,000 per year from program, supervisor, and TA sources, while part-time students are not guaranteed support.",https://www.smu.ca/faculty-of-science/master-in-applied-science-future-students.html,https://www.smu.ca,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|English evidence|Computing Science supervisor capacity|stipend composition and guarantee|tuition and fees|insurance and net cost,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:smu-apsc:program|reentry15:smu-apsc:funding,stage_02_reentry_15
2.0,ror:033vfbz75:program:thesis-or-research-master-s:master-s-programme-in-software-engineering,ror:033vfbz75,Mälardalen University,Sweden,europe,"European program, supervisor, studentship, or employed-position model; verify by country",Master's Programme in Software Engineering,Thesis or research master's,"English-taught two-year, 120-credit software-engineering master's with research methods and a 30-credit thesis",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|formal_verification|systems_security|distributed_systems,"The curriculum explicitly includes software verification and validation, software architecture, model-driven engineering, distributed software development, web security, safety-critical systems, and a 30-credit thesis.","A three-year bachelor's with 60 credits in computer science or computer engineering, programming, mathematics, and English is required; exact subject-credit mapping remains for Stage 3.","A limited university scholarship can cover 100% of tuition for first-choice master's applicants who maintain the study plan, but it excludes living expenses.",https://www.mdu.se/en/malardalen-university/education/international/programme/masters-programme-in-software-engineering,https://www.mdu.se,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|computer science and mathematics credit mapping|English evidence|thesis-supervision fit|scholarship selection|living costs|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:mdu-se:program|reentry15:mdu-se:scholarship,stage_02_reentry_15
2.0,ror:00j9qag85:program:thesis-or-research-master-s:software-technology-master-programme-120-credits,ror:00j9qag85,Linnaeus University,Sweden,europe,"European program, supervisor, studentship, or employed-position model; verify by country","Software Technology, Master Programme — 120 credits",Thesis or research master's,English-taught two-year software-technology master's with research methods and thesis work,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|software_repair|distributed_systems|ai_for_se,"The two-year route focuses on theory, tools, and methods for complex high-quality software systems, exposes students to research methods, and ends in thesis research.","A computer science bachelor's or equivalent and English proficiency are required; exact degree, theoretical-computing, programming, and subject-credit mapping remain for Stage 3.","Linnaeus states that institutional scholarships may cover up to 75% of tuition for international master's applicants, leaving substantial tuition and all living costs unresolved.",https://www.lnu.se/en/programme/software-technology-master-programme-nada2/vaxjo-international-autumn/,https://lnu.se,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and subject-credit equivalency|English evidence|thesis topic and supervision|scholarship selection|remaining tuition and living costs|fees and insurance,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:lnu-software:program|reentry15:lnu-software:scholarship,stage_02_reentry_15
2.0,ror:04z8k9a98:program:thesis-or-research-master-s:master-in-informatics-engineering,ror:04z8k9a98,University of Coimbra,Portugal,europe,"European program, supervisor, studentship, or employed-position model; verify by country",Master in Informatics Engineering,Thesis or research master's,"Two-year, 120-ECTS informatics-engineering master's with software engineering or cybersecurity specialization and a 42-ECTS dissertation or research-lab project",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|systems_security|distributed_systems|ai_for_se,The program offers software engineering and cybersecurity specializations and devotes 42 ECTS to dissertation or internship work that may be conducted in a research laboratory.,"Foreign first-cycle computing, engineering, and related science degrees may qualify; exact recognition, subject match, language delivery, and Fall 2027 rules remain for Stage 3.","International master's students may receive a EUR 2,000 annual research and scientific-production tuition scholarship, but the award is partial and living costs remain uncovered.",https://www.uc.pt/en/fctuc/dei/education/masters/master-in-informatics-engineering/,https://www.uc.pt,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|foreign degree recognition and subject mapping|English delivery|dissertation versus internship path|research supervisor|scholarship selection|remaining tuition and living costs,data/processed/pass2/stage_02_reentry_15_candidates.csv|data/processed/pass2/stage_02_reentry_15_sources.csv,reentry15:coimbra-mei:program|reentry15:coimbra-mei:scholarship,stage_02_reentry_15
