schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:186380:program:phd:computer-science-phd,us:ipeds:186380,Rutgers University-New Brunswick,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Doctoral route accepting baccalaureate applicants; exact credential and prerequisite fit requires Stage 3 verification,official_program_or_department_signal|current_faculty_topic_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|ai_for_se,"Current official Rutgers pages show a Computer Science PhD and active work on robust and secure software systems spanning programming languages, compilers, runtimes, operating systems, and program analysis.",The department publishes baccalaureate-entry criteria and international language requirements; the applicant's course equivalencies and academic alignment remain unverified.,"The department says PhD support typically includes a stipend, health insurance, and tuition remission, normally guaranteed for two years and expected to extend for three more; an individual offer is not established.",https://www.cs.rutgers.edu/academics/graduate/ph-d-program/computer-science-program,https://newbrunswick.rutgers.edu,high,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|prerequisite equivalency|admission plausibility|individual funding terms|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:rutgers:program|reentry02:rutgers:fit|reentry02:rutgers:funding,stage_02_reentry_02
2.0,us:ipeds:204796:program:phd:computer-science-and-engineering-phd,us:ipeds:204796,Ohio State University-Main Campus,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science and Engineering PhD,PhD,Research doctorate with direct application from a relevant bachelor's background,official_program_or_department_signal|lab_or_center_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|ai_for_se,"Official research pages identify verification, specification, static and dynamic program analysis, testing, software security, fuzzing, compilers, and reliable software systems.","The department accepts applicants with a relevant undergraduate background, publishes a 3.0 minimum, and separately flags international English requirements; full equivalency remains for Stage 3.","Graduate associateships are described as the primary assistance route, and most fellowships and associateships include tuition and fee authorization, stipend, and subsidized health insurance; availability is competitive.",https://cse.osu.edu/graduate/graduate/doctor-philosophy-program,https://www.osu.edu,high,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 final cycle details|competitiveness above minimum GPA|funding duration|individual award|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:osu:program|reentry02:osu:fit|reentry02:osu:funding,stage_02_reentry_02
2.0,us:ipeds:196097:program:phd:computer-science-phd,us:ipeds:196097,Stony Brook University,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Research doctorate accepting applicants with a bachelor's degree and required computing preparation,official_program_or_department_signal|current_faculty_topic_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|trustworthy_ai,"Current university-hosted research pages show dynamic and static program analysis for security vulnerabilities, reliable systems, compilers, operating systems, and security with recent 2023-2025 work.","The current graduate handbook describes MS and PhD Computer Science routes, while published program materials identify bachelor's preparation and international requirements; exact Fall 2027 rules remain unverified.","Current orientation and handbook materials state that PhD assistantships carry tuition support and that support conditions depend on appointment, standing, and summer advisor funding.",https://www.fsl.cs.stonybrook.edu/SBU-CS-Grad-Admissions/,https://www.stonybrook.edu,high,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 admissions page|prerequisite equivalency|offer-specific funding duration|summer coverage|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:stonybrook:program|reentry02:stonybrook:fit|reentry02:stonybrook:funding,stage_02_reentry_02
2.0,us:ipeds:110705:program:phd:computer-science-phd,us:ipeds:110705,University of California-Santa Barbara,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,"Research doctorate open to applicants with a bachelor's degree in a relevant science, engineering, or mathematics discipline",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se,"The department explicitly lists automated software verification, program analysis, formal methods, language-based security, distributed systems, software engineering, and cloud computing.","The graduate overview publishes bachelor's preparation, a 3.0 undergraduate minimum, and international language rules; detailed credential evaluation remains for Stage 3.","The department says admitted PhD students are typically supported through fee-remitting employment and fellowships, conditional on academic and employment standing; it does not state an unconditional guarantee.",https://cs.ucsb.edu/index.php/education/graduate/phd-degree,https://www.ucsb.edu,high,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 deadline|international transcript equivalency|funding duration and summer coverage|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:ucsb:program-funding|reentry02:ucsb:degree|reentry02:ucsb:fit,stage_02_reentry_02
2.0,us:ipeds:130943:program:phd:computer-science-phd,us:ipeds:130943,University of Delaware,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Direct doctoral application from a relevant bachelor's degree; a master's is not required,official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se|trustworthy_ai,"The research-centered CIS graduate program includes computer systems, networks, security, AI/ML, and active doctoral work in software design, analysis, engineering, quality, maintenance, and LLMs.",The department explicitly encourages strong bachelor's applicants to apply directly to the PhD and publishes international English requirements; course and major-GPA checks remain.,"Official pages say nearly all doctoral students receive a stipend and full tuition scholarship, while department details clarify that aid is competitive and not automatic.",https://www.udel.edu/academics/colleges/grad/prospective-students/programs/computer-science/,https://www.udel.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|major GPA calculation|English rule after U.S. bachelor's|individual funding package|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:udel:program-funding|reentry02:udel:admissions|reentry02:udel:fit,stage_02_reentry_02
2.0,us:ipeds:164988:program:phd:computer-science-phd,us:ipeds:164988,Boston University,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Research doctorate with direct graduate-school application; prior master's is not stated as required on the program page,official_program_or_department_signal|lab_or_center_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|trustworthy_ai|evidence_verification,"The official CS research organization includes Programming and Verification, Security, Systems, Machine Learning, and related qualifying areas in programming languages and cryptography/security.",The official PhD admissions page accepts applications through the Graduate School and provides international application guidance; exact credential and English requirements remain for Stage 3.,"BU states that Charles River Campus PhD programs use a five-year full-funding model covering tuition, mandatory fees, basic health insurance, and stipend for students in good standing.",https://www.bu.edu/cs/phd-program/,https://www.bu.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,bachelor's-entry wording|international credential equivalency|program-specific application of full-funding model|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:bu:program|reentry02:bu:fit|reentry02:bu:funding,stage_02_reentry_02
2.0,us:ipeds:199139:program:phd:computing-and-information-systems-phd-software-and-information-systems-track,us:ipeds:199139,University of North Carolina at Charlotte,United States,us,US program or committee admission; faculty role requires program-specific verification,Computing and Information Systems PhD - Software and Information Systems Track,PhD,Post-baccalaureate research doctorate requiring 72 credits and dissertation research,official_program_or_department_signal|lab_or_center_signal|underrepresented_route_search|recognized_institution_record,systems_security|repair_analysis|trustworthy_ai,"The SIS track and research pages identify software engineering, formal methods, security configuration analytics, software and cloud security, reliability, and automated security research.",The degree requirements explicitly use a 72-credit post-baccalaureate structure; program-specific international admission requirements remain unverified.,"The department says research and teaching assistant positions are available particularly for PhD students, but no guarantee, duration, or international coverage was found in this discovery pass.",https://cci.charlotte.edu/academics/software-and-information-systems/phd-sis-track,https://www.charlotte.edu,medium,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 application cycle|international eligibility details|assistantship guarantee and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:uncc:program|reentry02:uncc:fit|reentry02:uncc:funding,stage_02_reentry_02
2.0,us:ipeds:151351:program:phd:computer-science-phd,us:ipeds:151351,Indiana University-Bloomington,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,"Research doctorate accepting three- or four-year bachelor's credentials, subject to published doctoral GPA eligibility",official_program_or_department_signal|underrepresented_route_search|recognized_institution_record,systems_security|repair_analysis|trustworthy_ai,"Official degree pages identify programming languages, security, software engineering, systems, AI, and machine learning as active doctoral research areas.",Luddy states that it considers three- or four-year bachelor's degrees but lists 3.5 or higher for PhD applicants; the applicant's current approximately 3.35 GPA creates an explicit eligibility concern.,The application provides consideration for financial aid and IU has competitive multi-year recruitment fellowships backed by departmental funding; no department-wide PhD guarantee was found.,https://luddy.iu.edu/academics/doctoral/computer-science.html,https://bloomington.iu.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,3.5 doctoral GPA rule applicability|Fall 2027 final credential evaluation|department funding norm and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:iu:program-fit|reentry02:iu:admissions|reentry02:iu:funding,stage_02_reentry_02
2.0,ca:dli:O19361109242:program:thesis-or-research-master-s:computer-science-msc-thesis-option,ca:dli:O19361109242,York University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Computer Science MSc (Thesis Option),Thesis or research master's,Twenty-month research-intensive MSc thesis option with faculty supervision,official_program_or_department_signal|lab_or_center_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se|trustworthy_ai,"York's official program pages identify a thesis MSc and research specializations in software engineering, computer security, systems, AI, and theory of computation.",The program publishes an honours Computer Science or equivalent background and a B+ minimum in the final two years; international equivalency requires Stage 3 review.,"Lassonde describes guaranteed competitive packages for qualified thesis/dissertation students and gives an international-student average, while EECS notes offer-specific terms and self-funded admissions can occur.",https://lassonde.yorku.ca/eecs/academics/graduate/computer-science-msc/,https://www.yorku.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 international deadline|degree equivalency|net funding after international tuition|supervisor assignment and current capacity,data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:york:program|reentry02:york:fit|reentry02:york:funding,stage_02_reentry_02
2.0,ca:dli:O19425660270:program:thesis-or-research-master-s:computer-science-msc-thesis-based,ca:dli:O19425660270,University of Regina,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Computer Science MSc (Thesis-Based),Thesis or research master's,Research MSc requiring thesis research and defense under a supervisor,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se,"The official program identifies software engineering, systems, communication, cybersecurity, AI/deep learning, and theoretical computer science, with a 15-credit thesis research component.","The department publishes a four-year CS bachelor's, 70% overall, and 75% CS average for MSc admission, plus an explicit supervisor requirement for thesis applicants; exact equivalency remains open.",Official funding guidance lists supervisor research awards and university scholarships but explicitly says supervisor funding is not guaranteed or necessarily continuing.,https://www.uregina.ca/academics/programs/science/master-phd-computer-science.html,https://www.uregina.ca,high,canonical institution registry match,TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,"Fall 2027 cycle|degree and CS-course equivalency|available supervisor|funding amount, duration, and net international cost",data/processed/pass2/stage_02_reentry_02_candidates.csv|data/processed/pass2/stage_02_reentry_02_sources.csv,reentry02:regina:program-fit|reentry02:regina:admissions|reentry02:regina:funding,stage_02_reentry_02
