schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:100706:program:phd:computer-science-ph-d,us:ipeds:100706,University of Alabama in Huntsville,United States,us,US program or committee admission; faculty role requires program-specific verification,"Computer Science, Ph.D.",PhD,Computer science research doctorate with departmental admissions review and dissertation research,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,systems_security|software_quality|distributed_systems,"The department's current research scope includes cybersecurity and privacy, networked computation, software engineering, cloud computing, and distributed or systems-oriented work.","The PhD reviews preparatory coursework, recommendations, research interests, study plans, and English evidence under graduate-school rules; transcript-level mapping remains for Stage 3.","PhD students may compete for departmental teaching assistantships or faculty-controlled research assistantships; university terms include tuition and fee coverage up to 12 hours, but awards are highly competitive and not guaranteed.",https://www.uah.edu/science/departments/computer-science/cs-graduate-programs,https://www.uah.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|English evidence|research-plan fit|assistantship selection and duration|stipend and summer support|current supervisor capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:uah-cs:program|reentry13:uah-cs:assistantships,stage_02_reentry_13
2.0,us:ipeds:228796:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:228796,The University of Texas at El Paso,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy in Computer Science,PhD,Computer science doctorate admitting from bachelor's or master's preparation and culminating in original dissertation research,official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,formal_verification|systems_security|cyber_physical_systems,"Current department labs include formal software methods and assurance, cyber-physical and network security, and edge or distributed-computing research.","The doctorate permits entry after a bachelor's or master's degree; exact computing prerequisites, GPA, English evidence, and application-cycle rules require Stage 3 mapping.","No program-level funding guarantee was established in this bounded pass; assistantship, waiver, fellowship, and net-cost terms require direct Stage 3 verification.",https://catalog.utep.edu/grad/college-of-engineering/computer-science/computer-science-phd/,https://www.utep.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|GPA interpretation|English evidence|assistantship and waiver availability|fees and insurance|current lab capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:utep-cs:program|reentry13:utep-cs:labs,stage_02_reentry_13
2.0,us:ipeds:182281:program:phd:doctor-of-philosophy-computer-science,us:ipeds:182281,University of Nevada-Las Vegas,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy - Computer Science,PhD,"Research doctorate in computer science with comprehensive examination, dissertation proposal, original dissertation, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,systems_security|distributed_systems|software_quality,"The doctoral route exposes research in cybersecurity, networks and distributed systems, programming languages, and software engineering.","Applicants need appropriate computing preparation and must satisfy graduate and international admission rules; detailed degree, prerequisite, GPA, and English mapping remains unresolved.","The department offers competitive graduate assistantships with stipends and tuition support, but selection, duration, fees, insurance, and summer support are not guaranteed.",https://www.unlv.edu/degree/phd-computer-science,https://www.unlv.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|GPA interpretation|English evidence|assistantship selection and renewal|fees and insurance|current advisor capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:unlv-cs:program|reentry13:unlv-cs:assistantships,stage_02_reentry_13
2.0,us:ipeds:232982:program:phd:computer-science-ph-d,us:ipeds:232982,Old Dominion University,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science (Ph.D.),PhD,"Computer science research doctorate with coursework, candidacy, original dissertation research, and defense",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,systems_security|distributed_systems|software_quality,"The program identifies cybersecurity, networks and distributed systems, software engineering, and related systems research among its doctoral areas.","The published route permits relevant bachelor's or master's preparation, while transcript, prerequisite, GPA, and English-language equivalency require Stage 3 review.","The program states that newly admitted PhD students receive a first-year GTA, GRA, or combination with stipend and tuition-waiver support; renewal and full net package still require offer-level verification.",https://www.odu.edu/academics/programs/doctoral/computer-science,https://www.odu.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|English evidence|first-year award terms|renewal and summer support|fees and insurance|current supervisor capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:odu-cs:program|reentry13:odu-cs:research,stage_02_reentry_13
2.0,us:ipeds:216339:program:phd:computer-and-information-science-phd,us:ipeds:216339,Temple University,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer and Information Science PhD,PhD,"Computer and information science research doctorate with systems or software focus, preliminary examination, dissertation proposal, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|systems_security|distributed_systems,"The doctoral program includes Software Systems and Computer and Network Systems tracks relevant to software quality, security, and distributed systems.","Applicants are assessed on computing preparation, records, recommendations, goals, and English evidence; course and degree equivalency require Stage 3.","The department says it typically admits PhD students only when funding is available and describes assistantship stipend and tuition benefits, but an offer and duration are not guaranteed.",https://bulletin.temple.edu/graduate/scd/cst/computer-information-science-phd/,https://www.temple.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite mapping|English evidence|track and advisor fit|assistantship offer and duration|summer support and fees|current supervisor capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:temple-cis:program|reentry13:temple-cis:funding,stage_02_reentry_13
2.0,us:ipeds:217484:program:phd:computer-science-ph-d,us:ipeds:217484,University of Rhode Island,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science Ph.D.,PhD,Computer science research doctorate with qualifying milestones and original dissertation,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|lab_or_center_signal,systems_security|distributed_systems|ai_for_se,"The department links doctoral study to computer science research and cyber-security infrastructure, with faculty work spanning systems, networks, security, and intelligent computing.","Graduate admission requires appropriate academic preparation and international English evidence; transcript, prerequisite, and GPA mapping remain Stage 3 work.","Selected graduate students may receive teaching or research assistantships with stipend, tuition, fees, and health-insurance support; selection and duration are not guaranteed.",https://www.uri.edu/programs/program/computer-science-ph-d/,https://www.uri.edu,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course mapping|GPA interpretation|English evidence|assistantship selection and duration|summer support|current advisor capacity,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:uri-cs:program|reentry13:uri-cs:academics,stage_02_reentry_13
2.0,ca:dli:O19359010995:program:thesis-or-research-master-s:m-sc-in-computer-science-thesis-option,ca:dli:O19359010995,Bishop's University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,M.Sc. in Computer Science - Thesis Option,Thesis or research master's,"Research-intensive computer science master's with faculty supervision, original thesis, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|formal_verification|ai_for_se,"The program is explicitly research intensive and includes formal software engineering, artificial intelligence, data mining, and related computer science research.","Applicants need appropriate computer science preparation and must secure supervisory alignment; degree, course, GPA, and English equivalency require Stage 3.","Teaching assistantships and supervisor-linked support may be available, but the university does not establish a universal full international package or net affordability.",https://www.ubishops.ca/academics/faculties-and-schools/faculty-of-natural-sciences-and-mathematics/computer-science/masters-degree-program/,https://www.ubishops.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|GPA interpretation|English evidence|willing supervisor|assistantship amount and duration|international tuition and net cost,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:bishops-cs:program|reentry13:bishops-cs:funding,stage_02_reentry_13
2.0,ca:dli:O19359011134:program:thesis-or-research-master-s:ma-trise-en-informatique-profil-avec-m-moire,ca:dli:O19359011134,Université du Québec à Montréal,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Maîtrise en informatique - profil avec mémoire,Thesis or research master's,Research computer science master's with supervised mémoire and advanced computing coursework,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,formal_verification|software_quality|systems_security,"Current program materials include formal verification, software contracts, requirements, quality assurance, and computer-security topics within a mémoire route.","Relevant bachelor's preparation and French-language study capacity appear material; exact degree, prerequisite, grade, and language mapping require Stage 3.","A current competitive departmental scholarship supports eligible research-master's students, but its limited amount does not establish full tuition or living-cost coverage.",https://info.uqam.ca/ma%C3%AEtrise_en_informatique/,https://uqam.ca,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite equivalency|grade interpretation|French and English evidence|willing supervisor|scholarship eligibility and amount|international tuition and net cost,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:uqam-cs:program|reentry13:uqam-cs:scholarship,stage_02_reentry_13
2.0,ca:dli:O19391556532:program:thesis-or-research-master-s:ma-trise-s-sciences-informatique,ca:dli:O19391556532,Université de Moncton,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Maîtrise ès sciences (informatique),Thesis or research master's,"French-language computer science MSc with supervised research, thesis, and defense",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|distributed_systems|ai_for_se,"The program covers software design and development, communications systems and networks, knowledge systems, and thesis research.","A relevant degree, adequate academic preparation, French-language readiness, and supervisor alignment require applicant-specific Stage 3 mapping.","No complete program-level international funding guarantee was located in the bounded pass; assistantship, scholarship, tuition, and net-cost terms remain unresolved.",https://www.umcs.umoncton.ca/fesr/programmes?programme_id=222&programme_select=222,https://www.umoncton.ca,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|grade interpretation|French-language evidence|willing supervisor|assistantship or scholarship availability|international tuition and net cost,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:moncton-cs:program|reentry13:moncton-cs:guide,stage_02_reentry_13
2.0,ror:033003e23:program:thesis-or-research-master-s:master-s-programme-in-ai-native-software,ror:033003e23,Tampere University,Finland,europe,"European program, supervisor, studentship, or employed-position model; verify by country",Master's Programme in AI-Native Software,Thesis or research master's,Two-year English-taught computing master's with advanced software systems study and research thesis,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,ai_for_se|software_quality|distributed_systems,"The program combines AI-native software, software engineering, large complex systems, cloud and web systems, IoT, security, quality assurance, and thesis research.","A relevant bachelor's and program-specific computing preparation are required; degree, course, grade, and English equivalency remain for Stage 3.","Fee-paying students may receive limited tuition scholarships or early-bird reductions, but living costs and a complete two-year net package are not guaranteed.",https://www.tuni.fi/en/tau/masters-programmes/ai-native-software-computing-sciences-and-electrical-engineering,https://www.tuni.fi/en,high,canonical institution registry match,Evidex-adjacent|TerraProbe-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 offering and criteria|degree and course equivalency|grade selection|English evidence|scholarship selection and renewal|remaining tuition and living costs|thesis-group fit,data/processed/pass2/stage_02_reentry_13_candidates.csv|data/processed/pass2/stage_02_reentry_13_sources.csv,reentry13:tampere-ains:program|reentry13:tampere-ains:funding,stage_02_reentry_13
