schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry13:uah-cs:program,us:ipeds:100706,"Computer Science, Ph.D.",official_program_or_department_signal,"exact doctorate, admissions signals, and research fit",Computer Science Graduate Programs,University of Alabama in Huntsville,https://www.uah.edu/science/departments/computer-science/cs-graduate-programs,2026-09-11,"Official department page confirms the Computer Science PhD, departmental admissions review, preparatory-course and research-interest review, and current PhD teaching and faculty research-assistantship paths.","Program existence and application guidance do not establish admission, an advisor, or an assistantship."
2.0,reentry13:uah-cs:assistantships,us:ipeds:100706,"Computer Science, Ph.D.",research_masters_or_scholarship_search,"assistantship coverage, stipend ranges, and competitiveness",Graduate Assistantships,University of Alabama in Huntsville,https://www.uah.edu/admissions/graduate/financial-aid/assistantships,2026-09-11,"Official Graduate School page describes GTA and GRA appointments, tuition and fee payment up to 12 hours, current stipend ranges, enrollment conditions, and departmental competition.","The university explicitly describes assistantships as highly competitive; appointment, duration, summer support, insurance, and net sufficiency remain unverified."
2.0,reentry13:utep-cs:program,us:ipeds:228796,Doctor of Philosophy in Computer Science,official_program_or_department_signal,"exact doctorate, entry routes, and dissertation structure","Computer Science, Ph.D.",The University of Texas at El Paso,https://catalog.utep.edu/grad/college-of-engineering/computer-science/computer-science-phd/,2026-09-11,"Official graduate catalog confirms the Computer Science PhD, bachelor's- and master's-entry structures, qualifying milestones, and dissertation requirement.","Catalog requirements do not establish applicant equivalency, admission, funding, or advisor capacity."
2.0,reentry13:utep-cs:labs,us:ipeds:228796,Doctor of Philosophy in Computer Science,lab_or_center_signal,"current formal-methods, security, CPS, and distributed-systems fit",Research Labs,The University of Texas at El Paso,https://www.utep.edu/cs/research/research_labs.html,2026-09-11,"Official department lab directory identifies CyWAR formal software methods and assurance, TRUCYBER cyber-physical and network security, and edge-computing research groups.","Lab activity does not establish faculty availability, supervision commitment, funding, or admission."
2.0,reentry13:unlv-cs:program,us:ipeds:182281,Doctor of Philosophy - Computer Science,official_program_or_department_signal,"exact doctorate, milestones, and research scope",Doctor of Philosophy - Computer Science,University of Nevada-Las Vegas,https://www.unlv.edu/degree/phd-computer-science,2026-09-11,"Official degree page confirms the Computer Science PhD, examination and dissertation milestones, and research scope spanning security, distributed systems, programming languages, and software engineering.","Program requirements do not establish applicant eligibility, admission, advisor capacity, or support."
2.0,reentry13:unlv-cs:assistantships,us:ipeds:182281,Doctor of Philosophy - Computer Science,research_masters_or_scholarship_search,departmental assistantship mechanism,Graduate Assistantships,University of Nevada-Las Vegas,https://www.unlv.edu/cs/graduate-assistantships,2026-09-11,Official department page describes competitive graduate assistantship opportunities and their application process for computer science graduate students.,"An application is not an award; current stipend, waiver scope, duration, renewal, fees, insurance, and summer support require Stage 3 verification."
2.0,reentry13:odu-cs:program,us:ipeds:232982,Computer Science (Ph.D.),official_program_or_department_signal,"exact doctorate, research areas, and first-year funding language",Computer Science (Ph.D.),Old Dominion University,https://www.odu.edu/academics/programs/doctoral/computer-science,2026-09-11,"Official program page confirms the research PhD, cybersecurity, distributed-systems and software-engineering scope, and a first-year GTA, GRA, or combined support commitment for newly admitted PhD students.","The page does not establish admission, exact offer value, renewal, summer coverage, insurance, or advisor availability."
2.0,reentry13:odu-cs:research,us:ipeds:232982,Computer Science (Ph.D.),lab_or_center_signal,department research breadth and fit corroboration,Computer Science Research,Old Dominion University,https://www.odu.edu/computer-science/research,2026-09-11,"Official department research page corroborates active work across cybersecurity, networking and distributed computing, software engineering, and related computing systems.","Research-area presence does not establish a willing supervisor, current capacity, admission, or durable funding."
2.0,reentry13:temple-cis:program,us:ipeds:216339,Computer and Information Science PhD,official_program_or_department_signal,"exact doctorate, tracks, and research milestones",Computer and Information Science PhD,Temple University,https://bulletin.temple.edu/graduate/scd/cst/computer-information-science-phd/,2026-09-11,"Official graduate bulletin confirms the CIS PhD, Software Systems and Computer and Network Systems tracks, doctoral examinations, and dissertation requirements.","Published requirements do not establish applicant admission, advisor capacity, or a funding offer."
2.0,reentry13:temple-cis:funding,us:ipeds:216339,Computer and Information Science PhD,research_masters_or_scholarship_search,departmental PhD funding practice and assistantship benefits,PhD FAQ,Temple University,https://cis.temple.edu/academics/graduate/phd_faq/,2026-09-11,Official department FAQ states that PhD students are typically admitted only when funding is available and describes assistantship stipend and tuition-remission support.,"Typical practice is not an individual guarantee; appointment type, value, duration, renewal, summer coverage, fees, and insurance remain unresolved."
