schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:223232:program:phd:ph-d-in-computer-science,us:ipeds:223232:program:phd:ph-d-in-computer-science,us:ipeds:223232,Baylor University,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Doctor of Philosophy in Computer Science,PhD,"Research doctorate with graduate coursework, qualifying milestones, original dissertation research, and a defended dissertation","Department of Computer Science, School of Engineering and Computer Science",Current official PhD page and Fall/Spring application guidance checked 2026-09-10,Yes — the program explicitly accepts a bachelor's degree in computer science or a closely related field,Yes — the application requirements publish an international English-proficiency route,English,TOEFL or IELTS is required unless the applicant earned a degree where English was the language of instruction; applicant-specific waiver confirmation remains required,No program-specific numeric minimum was published on the official Computer Science pages checked,Applicant 3.35 is not below a published program floor; holistic admission remains competitive,"Bachelor's preparation in computer science or a closely related field, including software-engineering fundamentals",Departmental graduate committee review through the Baylor Graduate School,Statement of purpose should identify a research area; prior faculty commitment is not published as mandatory,"February 15, 2027 inferred from the current recurring fall financial-aid deadline; Fall 2027 is not separately labeled",Current recurring deadline checked 2026-09-10; target-year confirmation required,50,USD,Computer Science states that the USD 50 fee cannot be waived,Not verified on the official program pages checked,Not verified on the official program pages checked,Full tuition remission is published for nearly all incoming Engineering and Computer Science PhD students,Not separately published on the program pages checked,Multi-year research or teaching assistantship with full tuition remission for nearly all incoming PhD students,Credible program-level support package; not an applicant-specific offer,Multi-year; exact number of years and summer terms are not published,"Admission, assistantship appointment, satisfactory progress, duties, and available support",The published PhD support statement does not exclude international students,Not published on the official pages checked,USD,Full tuition remission for nearly all incoming PhD students,Not verified,Subsidized health insurance is described by the PhD program,Not verified,Research assistantship; teaching assistantship,February 15 recurring fall financial-aid deadline,"Will a Fall 2027 offer specify renewable multi-year stipend, summer, health-insurance, and fee terms adequate for the applicant's net cost?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://www.ecs.baylor.edu/students-academics/degree-programs/graduate/phd-cs,stage3src:2a54085b128e99777a9e|stage3src:8f68fd0e0b8cc23f07e4,stage3src:2a54085b128e99777a9e|stage3src:2cd700cca1d2ee111658|stage3src:8f68fd0e0b8cc23f07e4,stage3src:2a54085b128e99777a9e|stage3src:8f68fd0e0b8cc23f07e4,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,us:ipeds:227757:program:phd:ph-d-in-computer-science,us:ipeds:227757:program:phd:ph-d-in-computer-science,us:ipeds:227757,Rice University,United States,us,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Doctor of Philosophy in Computer Science,PhD,"Four-to-six-year research doctorate with coursework, original research, written thesis, and public oral defense","Department of Computer Science, George R. Brown School of Engineering and Computing",Current official PhD page and an explicitly labeled Fall 2027 application cycle,"Yes — applicants with undergraduate degrees in computer science, mathematics, and related disciplines are invited to apply",Yes — Fall 2027 application guidance publishes international English-proficiency routes,English,"TOEFL 90, IELTS 7, Duolingo 115, a U.S. degree, or a post-secondary degree where English is the official language of instruction",No Computer Science program minimum published; the university Fall 2027 waiver program uses 3.0 as its eligibility floor,"Applicant 3.35 clears the only current numeric floor found, while admission remains holistic and competitive","Computer science, mathematics, or a related undergraduate background; no fixed course checklist is published on the current page",Computer Science graduate admissions committee review; inquiries go to the committee rather than individual faculty,Individual faculty contact is not required; the statement should discuss several faculty matches,"January 1, 2027 priority deadline with rolling review afterward",Explicit Fall 2027 PhD deadline checked 2026-09-10,0,USD,The Computer Science PhD application fee is waived,Not separately verified on the official Computer Science pages checked,No fee for this PhD application; other-program rules not verified,Graduate tuition is included in the published doctoral support,Doctoral students remain responsible for student fees under university international guidance,Graduate fellowship or research assistantship; first year funded by the department and later years by research funds or external fellowships,Full support commitment for Computer Science PhD students,Normal four-to-six-year program; exact offer duration and renewal language must be read in the offer,"Continued doctoral enrollment, satisfactory progress, and later advisor or external research support",International doctoral students are included in the program's published support model,"Monthly stipend; university guidance reports typical doctoral stipends of USD 36,000 to 40,000 annually",USD,Graduate tuition included,Student fees are excluded under university international guidance,Health insurance is subsidized but the doctoral student retains a cost share,Not explicitly verified for Computer Science,Department fellowship; research assistantship; external fellowships,"January 1, 2027 PhD priority deadline; separate external deadlines vary","What exact duration, summer coverage, insurance subsidy, and mandatory-fee burden will appear in the Fall 2027 support letter?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://compsci.rice.edu/academics/graduate-programs/phd-program,stage3src:253ba94aaaef91f9cac9,stage3src:a81353387df86cdcb560|stage3src:3c717b99048b0512d2bc,stage3src:3c717b99048b0512d2bc,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,us:ipeds:236939:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:236939:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:236939,Washington State University,United States,us,advance_to_stage_3,conditional,"The applicant clears the published international GPA and degree gates and is exempt from general English testing through Nigerian citizenship or degree origin, but the program must confirm whether an assistantship will be awarded and renewable with mandatory fees covered by the student.",Doctor of Philosophy in Computer Science,PhD,Approximately 35 graded credits plus at least 30 research credits and an original doctoral dissertation,"School of Electrical Engineering and Computer Science, Voiland College of Engineering and Architecture",Current official Graduate School degree page and 2025-2027 EECS handbook,Yes — an equivalent four-year bachelor's degree is an explicit international entry route,"Yes — WSU publishes international degree, GPA, transcript, and language requirements",English,"The program lists TOEFL 93; WSU also exempts citizens or degree holders from Nigeria under its international options, subject to program confirmation",3.0/4.0 cumulative or B equivalent for international graduate admission,"Applicant 3.35 clears the published 3.0 floor, subject to credential conversion",Computer-science foundations; missing recommended prerequisites may be assigned as conditional undergraduate coursework with a 3.0 first-semester requirement,Graduate School credential review followed by EECS program review,No separate assistantship application; faculty interest and research openings influence funding,"January 10, 2027 priority deadline inferred from the current recurring fall date",Current recurring deadline checked 2026-09-10; Fall 2027 not separately labeled,90,USD,Current WSU graduate application guidance describes the fee as nonrefundable; a waiver was not verified,Not verified on the official EECS pages checked,Not verified on the official EECS pages checked,A qualifying half-time assistantship may provide resident and nonresident tuition waivers,Mandatory fees are explicitly the student's responsibility,Competitive research or teaching assistantship; incoming applicants are automatically considered,Not guaranteed; 47 of 52 current students are reported as receiving assistantships,Nine-month appointments assigned and renewed semester by semester,"Application strength, faculty interest, funding availability, satisfactory progress, and assistantship performance",International students are eligible; teaching roles can impose English conditions,"2026-2027 pre-qualifying-exam PhD rate USD 2,510 per month for nine months",USD,Qualifying half-time appointments may receive resident and nonresident tuition waivers,Excluded,Graduate assistants who qualify receive a health-insurance benefit,Not included in the published nine-month rate,Research assistantship; teaching assistantship,January 10 recurring fall priority deadline,"Will EECS issue and renew an assistantship for the full doctorate, and what net cost remains after mandatory fees and summer living expenses?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://gradschool.wsu.edu/degrees/doctor-of-philosophy-computer-science/,stage3src:f5ff7b800ad789a26c72|stage3src:09b01f1c0ab8976cc0a1,stage3src:f5ff7b800ad789a26c72|stage3src:d435bc53839919ee3c11|stage3src:09b01f1c0ab8976cc0a1,stage3src:f5ff7b800ad789a26c72|stage3src:09b01f1c0ab8976cc0a1,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,us:ipeds:137351:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:137351:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:137351,University of South Florida,United States,us,advance_to_stage_3,conditional,"USF publishes assistantships for all incoming CSE PhD students, but the department must confirm the applicant's post-baccalaureate admission standing and any current prerequisite or GRE treatment before an application decision.",Doctor of Philosophy in Computer Science and Engineering,PhD,"Research doctorate with advanced coursework, qualifying requirements, doctoral research, and dissertation defense","Bellini College of Artificial Intelligence, Cybersecurity and Computing",Current 2026-2027 catalog route and current graduate application pages,"A post-baccalaureate PhD route appears current, but exact catalog preparation requirements could not be fully retrieved and require confirmation","Yes — the department publishes international document, credential, and English procedures",English,English proficiency scores are required if applicable; exact current test thresholds and Nigeria treatment require Graduate Admissions confirmation,No current program-specific numeric floor was retrievable from the linked catalog during this review,Applicant 3.35 requires department confirmation against the current post-baccalaureate standard,Computer science and engineering preparation; exact current prerequisite mapping remains unresolved,Graduate Admissions completeness review followed by Bellini College departmental review,A Bellini faculty member must be the major supervisor for out-of-college co-advising; prior commitment for ordinary admission is not published as mandatory,"January 15, 2027 priority and February 15, 2027 final deadline inferred from current recurring dates",Current recurring dates checked 2026-09-10; target year not separately labeled,30,USD,Limited program-participation waiver form; no general waiver,Separate applications are required; one application fee is valid for one year,No — current college FAQ says the single fee remains valid for one year,Incoming PhD assistantships include tuition waiver according to current department FAQ and official CSE materials,Exact uncovered program and university fees are not published on the department FAQ,Departmental research or teaching assistantship for incoming PhD students,All incoming PhD students are offered assistantships according to the current department FAQ,Not published as a program-wide duration commitment,"Admission, faculty assignment, assistantship duties, academic progress, and written offer terms",International students may hold assistantships subject to immigration and spoken-English rules for teaching,Not currently published for CSE,USD,Tuition waiver,Not verified,Official CSE recruiting material states health insurance is included; current contribution amount is unverified,Not verified,Research assistantship; teaching assistantship; university graduate fellowships,Apply by the January 15 recurring priority deadline; fellowship dates may be earlier,"Does the applicant satisfy the current post-baccalaureate CSE prerequisites, and what duration and net value will the assistantship offer provide?",pass,resolvable_question,pass,pass,pass,yes,Outreach Before Decision,https://catalog.usf.edu/preview_program.php?catoid=28&poid=16127&returnto=5315,stage3src:878f1720273cd616fec2|stage3src:ecd286c930ea75faff83,stage3src:878f1720273cd616fec2|stage3src:ecd286c930ea75faff83|stage3src:4a2c9caeb6e55f8a4146|stage3src:89d340010299157cb1d5,stage3src:4a2c9caeb6e55f8a4146,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ca:dli:O19305471522:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19305471522:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19305471522,University of Waterloo,Canada,canada,advance_to_stage_3,retained,"The exact research route is current, the applicant meets the verified formal entry gate, and official evidence establishes a credible funding route; offer-specific terms remain explicit.",Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Two-year MASc with five courses, original faculty-supervised research, and a thesis","Department of Electrical and Computer Engineering, Faculty of Engineering",Current official research MASc and admissions FAQ,"Yes — an accredited engineering or related program, explicitly including computer science, is eligible to apply",Yes — the current program publishes international credential and English routes and guarantees the same minimum funding category,English,Proof of English is required if applicable; exact test or exemption mapping must be confirmed from the applicant's credential,75% overall or equivalent in a relevant four-year honours bachelor's for applicants educated outside Canada,Applicant 3.35 is plausibly above the floor but Waterloo's credential conversion remains controlling,"Relevant four-year bachelor's in engineering, computer science, physics, chemistry, applied mathematics, or another accepted area",Department review with required faculty-supervisor endorsement before admission recommendation,Applicants may apply without a supervisor but must ultimately secure an ECE faculty supervisor,"February 1, 2027 inferred from the department's recurring September-entry deadline",Current recurring deadline checked 2026-09-10; Fall 2027 not separately labeled,Not verified on the ECE pages checked,CAD,Not verified on the ECE pages checked,Multiple programs are permitted with a full separate application for each,Yes — a separate fee is required for each program,Current graduate tuition applies and is not covered separately by the published minimum,Current incidental fees apply; exact Fall 2027 amount is not yet published,"Supervisor-paid Graduate Research Studentship, with possible teaching assistantship or external award",Guaranteed department minimum for all admitted domestic and international MASc students,Two years,"Admission, full-time research enrollment, supervisor funding, and satisfactory progress",Explicitly includes international MASc students,"18,000 per year minimum",CAD,The minimum is intended to help with tuition but is not stated as a separate tuition waiver,Not included in a separately published guarantee,Not verified,Annual minimum appears to span the research year; payment schedule requires offer confirmation,Graduate Research Studentship; Graduate Teaching Assistantship; external awards,No separate GRS application; GTA and external award deadlines vary,"After international tuition and living costs, is the guaranteed CAD 18,000 plus any supervisor top-up financially viable?",pass,pass,pass,pass,pass,yes,Funded Application Candidate,https://uwaterloo.ca/electrical-computer-engineering/master-applied-science-masc,stage3src:1fb7f61041e3254d17c6,stage3src:1fb7f61041e3254d17c6|stage3src:2198d14acd1fa45fec24,stage3src:2198d14acd1fa45fec24,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ca:dli:O19376023352:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19376023352:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19376023352,Queen’s University,Canada,canada,advance_to_stage_3,monitor,"The route is relevant and publishes a two-year minimum funding package, but the applicant's international percentage conversion, closely-related-field determination, supervisor fit, current package value, and net cost create more than one unresolved gate.",Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Two-year thesis-based MASc with four graduate courses, seminar participation, research thesis, and supervisor approval","Department of Electrical and Computer Engineering, Smith Engineering",Current 2026-2027 graduate calendar; latest detailed MASc map checked 2026-09-10,Bachelor's in engineering or a closely related field; whether the applicant's Computer Science degree qualifies requires department confirmation,Yes — the MASc map publishes an international admission and funding route,English,English proficiency applies as listed by ECE; exact test and waiver treatment were not retrievable from the pages checked,80% for international applicants in the latest detailed MASc map,Applicant 3.35 requires Queen's percentage and credential conversion; a pass cannot be asserted,Engineering or closely related bachelor's; exact Computer Science course equivalency is not published,School of Graduate Studies processing with ECE review and research-supervisor alignment,Applicants are encouraged to identify and contact aligned faculty and list them in the application,"January 31, 2027 inferred from the recurring international fall deadline",Latest detailed recurring deadline; Fall 2027 not separately labeled,Not verified on the official ECE materials checked,CAD,Not verified,Not verified,Not verified,International graduate tuition applies; a tuition differential is referenced in the funding map,Not separately quantified in the sources checked,"Research assistantship, teaching assistantship, scholarships, and a published departmental minimum",Latest detailed map reports a minimum funding guarantee for domestic and international MASc students,Years 1 and 2,"Admission, full-time study, satisfactory progress, and department or supervisor funding composition",Explicitly includes international students and references a tuition differential,"26,450 per year in the latest detailed map",CAD,"Funding map references an international tuition differential, but exact current coverage requires confirmation",Not verified,Not verified,Annual package; payment and summer schedule not separately published,Research assistantship; teaching assistantship; OGS; NSERC,Program January 31 recurring international deadline; external deadlines vary,Will Queen's accept the applicant's 3.35 Computer Science credential under the 80% closely-related-field gate and provide a current package that clears international net cost?,pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.queensu.ca/academic-calendar/graduate-studies/programs-study/electrical-computer-engineering/,stage3src:ab07731bd2be3973cb3f|stage3src:d4dcac0de76d6b4a734c,stage3src:ab07731bd2be3973cb3f|stage3src:d4dcac0de76d6b4a734c,stage3src:d4dcac0de76d6b4a734c,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ca:dli:O19257171832:program:thesis-or-research-master-s:master-of-science-in-electrical-and-computer-engineering,ca:dli:O19257171832:program:thesis-or-research-master-s:master-of-science-in-electrical-and-computer-engineering,ca:dli:O19257171832,University of Alberta,Canada,canada,advance_to_stage_3,monitor,"The applicant's Computer Science degree must be accepted as a related ECE discipline, and the department publishes only automatic consideration for competitive assistantships rather than a current guaranteed international package.",Master of Science in Electrical and Computer Engineering,Thesis or research master's,"Research MSc with graduate coursework, supervised thesis research, written thesis, and oral examination","Department of Electrical and Computer Engineering, Faculty of Engineering",Current engineering graduate inventory and official ECE graduate handbook,"Qualified graduates may apply, but Computer Science as a related discipline is determined case by case",Yes — a distinct international application deadline and funding consideration route are published,English,University English proficiency rules apply; exact applicant exemption and current ECE threshold require confirmation,Latest detailed official historical ECE rule found used 3.0 in the last two years; current program conversion must be reconfirmed,"Applicant 3.35 appears above the historical floor, but current credential and related-field review controls",Electrical/computer engineering or a related discipline; exact Computer Science preparation mapping is case-specific,Faculty of Graduate and Postdoctoral Studies processing with department and supervisor review,Research admission and funding are supervisor-dependent; prospective supervisor contact is practically material,"April 30, 2027 inferred from the current recurring international fall deadline",Current recurring international deadline checked 2026-09-10; Fall 2027 not separately labeled,Not verified on the official ECE sources checked,CAD,Not verified,Not verified,Not verified,Current international graduate tuition applies; some tuition scholarships may be included with awards,Not quantified in the ECE sources checked,Competitive research and teaching assistantships plus some tuition scholarships; automatic consideration during application review,Not guaranteed and not confirmed for the applicant,Not published as a department-wide duration commitment,"Supervisor funding, award selection, duties, satisfactory progress, and written offer","International applicants are considered, but exact package treatment is not published",Not published in the current engineering viewbook,CAD,Some tuition scholarships may be included; exact amount is not published,Not verified,Not verified,Not verified,Research assistantship; teaching assistantship; tuition scholarships; external awards,Automatic department consideration; external deadlines vary,Will ECE accept the Computer Science degree as sufficiently related and issue a multi-term package that covers international tuition and living costs?,pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.ualberta.ca/en/graduate-programs/electrical-and-computer-engineering.html,stage3src:7ba1eb4bf5fe32daccf2|stage3src:d64f8c82ffc84c0d3494,stage3src:7ba1eb4bf5fe32daccf2|stage3src:d64f8c82ffc84c0d3494,stage3src:d64f8c82ffc84c0d3494,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442,University of Victoria,Canada,canada,advance_to_stage_3,conditional,"The applicant has a relevant Computer Science degree and the route is open to international research students, but admission requires an agreeing supervisor and neither an academic research assistantship nor a fellowship is guaranteed.",Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Two-year full-time research MASc with coursework, seminars, supervised thesis, and oral examination","Department of Electrical and Computer Engineering, Faculty of Engineering and Computer Science","Current official MASc, admissions, and awards pages","Yes — a relevant bachelor's preparation, including computer science for software-oriented ECE work, is compatible subject to department review",Yes — international applications and funding consideration are explicitly published,English,English proficiency evidence is required where applicable; exact applicant waiver treatment requires Graduate Admissions confirmation,No program-specific numeric floor is displayed on the current public credential page,Applicant 3.35 is eligible for review; admission remains competitive and supervisor-dependent,"Relevant electrical engineering, computer engineering, computer science, software, or related preparation as assessed by the department",Graduate Admissions and ECE review with mandatory faculty recommendation to supervise,A potential supervisor must agree and recommend admission; contact is required in practice,"May 31, 2027 recurring deadline for September entry",Current recurring deadline checked 2026-09-10; Fall 2027 not separately labeled,Required; exact current amount not published on the ECE page checked,CAD,Not verified,Not verified,Not verified,Research-program graduate tuition applies; exact Fall 2027 international amount requires the estimator,Not separately quantified on the ECE pages checked,"Supervisor-funded Academic Research Assistantship, merit fellowship, teaching assistantship, or external award",Not guaranteed; assistantships depend on supervisor funds and performance and fellowships are competitive,Not published as a program-wide commitment,"Supervisor funds, academic performance, GPA-based fellowship selection, and appointment availability",International MASc students are eligible for assistantships and fellowship consideration,Not published as a program-wide minimum,CAD,Not established as a universal waiver,Not verified,Not verified,Not verified,Academic Research Assistantship; University of Victoria Fellowship; teaching assistantship,Automatic fellowship consideration where eligible; assistantship depends on supervisor,"Will an aligned supervisor recommend admission and provide a renewable package sufficient after international tuition, fees, and living costs?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.uvic.ca/graduate/programs/graduate-programs/credential-pages/electrical-computer-engineering-cred/electrical-and-computer-engineering-masc.php,stage3src:ae63be099c702c0b449e,stage3src:ae63be099c702c0b449e|stage3src:9a970773594c472a42a5,stage3src:e4e668a39fdb7026b39c,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ror:00d7xrm67:program:thesis-or-research-master-s:master-s-degree-programme-in-software-engineering-and-management,ror:00d7xrm67:program:thesis-or-research-master-s:master-s-degree-programme-in-software-engineering-and-management,ror:00d7xrm67,Graz University of Technology,Austria,europe,advance_to_stage_3,monitor,"The applicant's non-listed international bachelor's must pass TU Graz's admission procedure, while the available 2027 High Potentials scholarship is competitive and does not yet establish full tuition and living-cost coverage.",Master's Degree Programme in Software Engineering and Management,Thesis or research master's,English 120-ECTS research-led master's with technical specialization and a master's thesis,Faculty of Computer Science and Biomedical Engineering,Current program page with an explicitly labeled 2027-2028 admission-procedure window,Relevant bachelor's required; applicants outside approved lists undergo an admission procedure,Yes — the program links a specific international admission route,English,Evidence of English competence is required; exact certificate level and applicant treatment require document review,No single numeric program floor is published on the current page,Applicant is eligible for procedural review; no formal pass can be asserted before curriculum mapping,Relevant computing bachelor's with program comparability assessed through the approved-list or admission procedure,International Registrar review plus program-specific admission procedure for non-listed degrees,No prior supervisor commitment is published as an admission requirement,"December 15, 2026 for registration in the 2027-2028 admission procedure","Explicit 2027-2028 registration window: October 15 to December 15, 2026",Not published on the official program page checked,EUR,Not verified,Not verified,Not verified,Exact non-EU tuition and union contribution were not verified in the current program sources,Not verified,Competitive TU Graz High Potentials master's scholarship,Competitive 2027 scholarship application; no award is confirmed,Up to two years,"Separate application, merit selection, program admission, and scholarship terms",The High Potentials program supports applicants from Austria and abroad,"Up to 17,600 total for master's students",EUR,Not stated as complete in the source summary,Not verified,Not verified,Not verified,TU Graz High Potentials master's scholarship,"October 15, 2026 to February 15, 2027 for winter semester 2027",Will the bachelor's pass the admission procedure and can a competitive scholarship plus other funds cover total non-EU study and living costs?,pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.tugraz.at/en/studying-and-teaching/degree-and-certificate-programmes/masters-degree-programmes/software-engineering-and-management,stage3src:1ab37d4ab908ae692a7c,stage3src:1ab37d4ab908ae692a7c|stage3src:162e810a7504a47a382b,stage3src:162e810a7504a47a382b,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
2.0,ror:0208vgz68:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-and-digital-transformation,ror:0208vgz68:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-and-digital-transformation,ror:0208vgz68,Lappeenranta-Lahti University of Technology,Finland,europe,advance_to_stage_3,monitor,"The current Fall 2027 route is an excellent academic fit and accepts relevant computing preparation, but LUT charges EUR 15,000 annually, offers only a first-year discount and conditional second-year tuition discount, and provides no verified living-cost funding.",Master's Programme in Software Engineering,Thesis or research master's,"English two-year 120-ECTS software-engineering master's with research-design methods, advanced specialization, and master's thesis",LUT School of Engineering Sciences,Current official program explicitly starting autumn 2027; renamed from the discovery-page route,"Yes — relevant Computer Science, Software Engineering, or Information Technology bachelor's preparation is an explicit route",Yes — non-EU applicants have published fee and application routes,English,English-language admission evidence is required under LUT master's rules; exact applicant document route requires confirmation,No single public numeric floor is stated on the program overview,Applicant's Computer Science degree is relevant; document and grade assessment remain competitive,"At least 24 ECTS in computer science or related IT, information systems, or software engineering studies",LUT rolling international admission through Studyinfo with program document review,No prior faculty supervisor commitment is published for admission,"March 31, 2027 at 15:00 UTC+3","Explicit autumn 2027 rolling window: October 1, 2026 to March 31, 2027",100,EUR,No fee waiver published for non-EU applicants,Subject to Finland Studyinfo and LUT one-study-right restrictions; exact multi-application treatment not verified,Not verified,"15,000 per academic year for non-EU/EEA students",Not separately published on the program page,"EUR 5,000 first-year early-bird tuition discount and possible performance-based second-year tuition discount",No first-year master's scholarship and no living-cost funding verified,Discounts apply by year under published conditions,Prompt first-year payment and at least 60 ECTS progress for the second-year scholarship discount,Non-EU fee-paying students are eligible for the published discounts,No living-cost stipend verified,EUR,"EUR 5,000 discount; substantial tuition remains",Not verified,Not verified,No living-cost coverage verified,Early Bird discount; LUT second-year scholarship discount,Early-bird payment deadline stated in the admission letter; second-year progress assessed after year one,What external source could cover the remaining tuition and full living costs when LUT provides no first-year scholarship or living stipend?,pass,pass,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.lut.fi/en/studies/technology/masters-programmes-technology/masters-programme-software-engineering,stage3src:cac79e1bd1924ad392b8,stage3src:cac79e1bd1924ad392b8|stage3src:ec8b1d8aa04e4d253d7d,stage3src:ec8b1d8aa04e4d253d7d,high,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_07.json,2026-09-11
