schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:126818:program:phd:computer-science-phd,us:ipeds:126818,Colorado State University-Fort Collins,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,"Traditional research doctorate involving advanced coursework, original research, and a dissertation",official_program_or_department_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|trustworthy_ai,"Official program pages identify software engineering, formal software specification, software reliability, languages and compilers, distributed systems, fault tolerance, and security as current areas of study.",The department accepts applicants with a bachelor's degree in computer science or a closely related field and publishes international English requirements; transcript preparation and research-readiness fit remain unverified.,"The department offers financial support to many PhD students, but states that funding is limited, highly competitive, and based on academic merit and faculty-research fit.",https://graduateschool.colostate.edu/programs/computer-science-phd/,https://colostate.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|transcript and prerequisite equivalency|admission plausibility|individual funding terms|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:csu:program-fit|reentry03:csu:admission-funding,stage_02_reentry_03
2.0,us:ipeds:132903:program:phd:computer-science-phd,us:ipeds:132903,University of Central Florida,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Research doctorate for which outstanding bachelor's graduates are explicitly encouraged to apply directly,official_program_or_department_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se,"UCF lists software engineering and systems, computer security and digital forensics, theory and algorithms, networking, and AI among Computer Science PhD faculty research interests.",The doctoral admissions page accepts direct applications from outstanding bachelor's graduates and provides requirements for applicants educated outside the United States; course articulation remains case-specific.,"The program lists fellowships, assistantships, and tuition support as possible financial assistance, but provides no department-wide offer guarantee at discovery stage.",https://www.ucf.edu/degree/computer-science-phd/,https://www.ucf.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|course articulation|GRE status for the target cycle|funding probability and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:ucf:program-fit|reentry03:ucf:admissions,stage_02_reentry_03
2.0,us:ipeds:145600:program:phd:phd-in-computer-science,us:ipeds:145600,University of Illinois Chicago,United States,us,US program or committee admission; faculty role requires program-specific verification,PhD in Computer Science,PhD,"Direct PhD route from a bachelor's degree in computer science or a related field, subject to a published final-60-hour GPA standard",official_program_or_department_signal|lab_or_center_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|trustworthy_ai,"UIC publishes active Software Analysis, Software Engineering, Security and Privacy, and Systems and Networking areas, including labs working on program analysis, formal methods, resilient security, and software assurance.","International applicants are accepted, but the catalog publishes a 3.50 GPA for the final 60 semester hours; the applicant's approximately 3.35 cumulative GPA creates an explicit concern whose final-60-hour application is unresolved.",The department says qualified doctoral applicants are considered for multi-year assistantship or fellowship support; qualification and an individual offer are not established.,https://catalog.uic.edu/gcat/colleges-schools/engineering/cs/phd/,https://www.uic.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,3.50 final-60-hour GPA application|Fall 2027 cycle|degree and prerequisite equivalency|individual funding terms|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:uic:program-admission|reentry03:uic:research|reentry03:uic:funding,stage_02_reentry_03
2.0,us:ipeds:155317:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:155317,University of Kansas,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy in Computer Science,PhD,Research doctorate allowing applicants with strong academic credentials to enter directly without a master's degree,official_program_or_department_signal|current_faculty_topic_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|trustworthy_ai,"KU documents a research-focused Computer Science doctorate plus faculty work in formal methods, verification and synthesis, specification languages, secure software engineering, and systems cybersecurity.","The degree page allows direct doctoral admission without an MS for strong applicants; international credential, English, and detailed prerequisite rules remain for Stage 3.","Official pages describe doctoral participation in funded projects and graduate assistantship mechanisms, but no universal offer or duration guarantee is established.",https://degrees.ku.edu/graduate/doctoral/computer-science/,https://ku.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|international credential and English rules|prerequisite equivalency|assistantship likelihood and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:ku:program|reentry03:ku:fit|reentry03:ku:funding,stage_02_reentry_03
2.0,us:ipeds:157085:program:phd:doctoral-degree-in-computer-science,us:ipeds:157085,University of Kentucky,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctoral Degree in Computer Science,PhD,Research doctorate in Computer Science; exact prior-degree and direct-entry conditions require Stage 3 verification,official_program_or_department_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|ai_for_se,"Official program and department pages identify software engineering, cybersecurity, networking, systems, AI, machine learning, and theory among the doctorate's research areas.","The university publishes international deadlines and routes applicants to Graduate School and program-specific requirements; exact prior-degree, GPA, and course equivalency remain unresolved.","The department says nearly all PhD students are fully funded through teaching or research assistantships, but individual coverage and renewal terms require verification.",https://academics.uky.edu/programs/doctoral/computer-science,https://www.uky.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,direct bachelor's entry|Fall 2027 cycle|GPA and course equivalency|offer-specific assistantship terms|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:uky:program|reentry03:uky:fit-funding,stage_02_reentry_03
2.0,us:ipeds:186867:program:phd:phd-in-computer-science,us:ipeds:186867,Stevens Institute of Technology,United States,us,US program or committee admission; faculty role requires program-specific verification,PhD in Computer Science,PhD,Research doctorate preferring a master's but allowing exceptionally well-qualified bachelor's applicants,official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|systems_security|trustworthy_ai,"Stevens identifies programming languages, formal methods, automatic software verification, secure software development, software engineering and reliability, fault tolerance, and systems security as active research topics.","The program publishes a bachelor's-level minimum GPA and international English requirements, while noting that bachelor's-only doctoral consideration is reserved for exceptionally well-qualified applicants.","The program states that all Computer Science doctoral students receive financial support, while also describing assistantships and fellowships as competitive; offer-specific reconciliation is required.",https://www.stevens.edu/program/computer-science-doctoral-program,https://www.stevens.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,bachelor's-only competitiveness|Fall 2027 cycle|international credential review|funding coverage and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:stevens:program-funding|reentry03:stevens:research,stage_02_reentry_03
2.0,us:ipeds:187985:program:phd:phd-in-computer-science,us:ipeds:187985,University of New Mexico-Main Campus,United States,us,US program or committee admission; faculty role requires program-specific verification,PhD in Computer Science,PhD,"Research-intensive doctorate organized around theoretical foundations, computer systems, and empirical methods",official_program_or_department_signal|lab_or_center_signal|underrepresented_route_search|recognized_institution_record,systems_security|trustworthy_ai|repair_analysis,"Official program and lab pages show a research doctorate with active formal verification and synthesis for trustworthy AI-enabled systems, plus programming systems, compilers, cybersecurity, and scalable systems work.",The Graduate Studies page accepts international applicants for fall entry and publishes external-credential requirements; exact bachelor's-entry and course-background rules require Stage 3.,The department has limited competitive TA and RA positions with tuition coverage; it explicitly says not all applicants receive support and that awards depend on need and available funds.,https://www.cs.unm.edu/programs-and-degrees/ph.d./index.html,https://www.unm.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,direct bachelor's entry|Fall 2027 cycle|course preparation|assistantship likelihood and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:unm:program|reentry03:unm:fit|reentry03:unm:funding,stage_02_reentry_03
2.0,us:ipeds:221759:program:phd:computer-science-phd,us:ipeds:221759,The University of Tennessee-Knoxville,United States,us,US program or committee admission; faculty role requires program-specific verification,Computer Science PhD,PhD,Research doctorate with dissertation research and optional AI or cybersecurity concentrations,official_program_or_department_signal|underrepresented_route_search|recognized_institution_record,repair_analysis|systems_security|ai_for_se,"Official pages identify a Computer Science PhD with research under faculty direction, cybersecurity and AI concentrations, and advanced software engineering coursework.","The exact prior-degree, GPA, English, and international transcript rules are not resolved by the discovery pages and require Stage 3 verification.","The EECS handbook describes roughly 100 graduate research assistantships with tuition, fees, health insurance, and stipends, but positions are selected by faculty as available and are not a program-wide guarantee.",https://tickle.utk.edu/academics/graduate-programs/computer-science-phd/,https://www.utk.edu,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,direct bachelor's entry|Fall 2027 cycle|international and GPA requirements|assistantship availability and duration|current faculty supervision,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:utk:program|reentry03:utk:graduate-programs|reentry03:utk:funding,stage_02_reentry_03
2.0,ca:dli:O19209939282:program:thesis-or-research-master-s:master-of-computer-science,ca:dli:O19209939282,Dalhousie University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Computer Science,Thesis or research master's,Research-focused master's requiring a research proposal and thesis-supervisor alignment,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,systems_security|repair_analysis|ai_for_se,"Dalhousie identifies the Master of Computer Science as a research degree and publishes graduate research in systems, networks, security, distributed systems, cloud computing, and software engineering.",Applicants need an equivalent four-year undergraduate degree and strong technical-course performance; the department notes that applicants at or below 3.4 generally need faculty connection or relevant industry experience.,"Master of Computer Science students typically receive support for five to six terms, but all commitments are individual and controlled by the offer or admission letter.",https://www.dal.ca/faculty/computerscience/graduate-programs.html,https://www.dal.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|international degree equivalency|technical-course GPA interpretation|supervisor alignment|individual funding amount and net cost,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:dal:mcs|reentry03:dal:admissions|reentry03:dal:funding,stage_02_reentry_03
2.0,ca:dli:O19348802512:program:phd:phd-in-computer-science,ca:dli:O19348802512,University of New Brunswick,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,PhD in Computer Science,PhD,Supervisor-dependent research doctorate that normally requires a research-based master's degree with first-class standing,official_program_or_department_signal|underrepresented_route_search|recognized_institution_record,systems_security|repair_analysis|trustworthy_ai,"UNB publishes active software engineering, security and privacy, cloud computing, systems and architecture research within an independent-original-research doctorate.","International applicants are permitted, but the formal route normally requires a research-based master's and confirmed supervisor; this is an explicit likely ineligibility for a bachelor's-only applicant absent a documented exception or transfer path.","The faculty describes competitive supervisor-initiated GRA, GTA, and GAA support, with international eligibility for many sources but no guarantee from admission alone.",https://www.unb.ca/fredericton/cs/grad/phd/index.html,https://unb.ca,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,research-master's prerequisite and exception path|Fall 2027 cycle|confirmed supervisor|international credential equivalency|individual funding amount and duration,data/processed/pass2/stage_02_reentry_03_candidates.csv|data/processed/pass2/stage_02_reentry_03_sources.csv,reentry03:unb:program|reentry03:unb:admissions-fit|reentry03:unb:funding,stage_02_reentry_03
