schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:188030:program:phd:computer-science-ph-d,us:ipeds:188030:program:phd:computer-science-ph-d,us:ipeds:188030,New Mexico State University-Main Campus,United States,us,advance_to_stage_3,monitor,"The applicant's 3.35 GPA is below the current published 3.5 program minimum, and the department says capacity is constrained while assistantships are competitive; both eligibility and a complete funding package require resolution.",Computer Science (Ph.D.),PhD,"Research doctorate requiring 48 course credits, 18 dissertation credits, qualifying milestones, original dissertation research, and defense","College of Arts and Sciences, Department of Computer Science","Current official degree, prospective-student, admission, and funding pages checked 2026-09-11","Formally possible from a relevant bachelor's, but the current program publishes a 3.5 minimum GPA","Yes, subject to equivalent degree documentation, English evidence, and financial certification",English,"Doctoral English minima are TOEFL 79, IELTS 6.5, or Duolingo 105; whether the applicant's U.S. bachelor's supplies an automatic waiver remains unverified",3.5,Applicant GPA 3.35 is below the published 3.5 minimum; ask whether graduate-level evidence or holistic review can cure the shortfall,Relevant computer-science preparation is required; exact transcript sufficiency remains departmental review,Graduate School application plus departmental review under current capacity constraints,Strongly recommended because the department asks applicants to identify a faculty member willing to supervise before admission,March 1 is published on the degree page for fall; Fall 2027 is not yet separately labeled,Recurring fall deadline and Spring 2026 capacity notice checked 2026-09-11; reconfirm for Fall 2027,First graduate application is free; subsequent applications are USD 40 domestic or USD 50 international,USD,The department says the fee is not waived; first-application-free university policy remains the controlling published exception,Multiple applications appear possible under the subsequent-application fee schedule; program-level concurrency rules are not verified,Yes for subsequent applications under the published schedule,Exact Fall 2027 graduate tuition is not published on the pages checked,University fees and possible international health-insurance costs remain offer- and enrollment-specific,Competitive departmental teaching assistantships and faculty grant-funded research assistantships,Available but limited and competitive; the department reports being almost at capacity as of Spring 2026,Not guaranteed or verified,"Departmental or faculty selection, available resources, satisfactory progress, and teaching-language screening where applicable",International students may hold assistantships subject to teaching-language requirements; no universal award is promised,Not verified,USD,Not verified without an assistantship offer,Not verified,Not verified,Not verified,Teaching assistantships and faculty-funded research assistantships,No independent Fall 2027 assistantship deadline verified beyond the admission deadline,"Will the department waive or reinterpret the 3.5 GPA gate and issue a renewable assistantship covering tuition, fees, insurance, stipend, and summer?",pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://nmsu.edu/degree-programs/graduate/doctoral/computer-science.html,stage3src:8d8b42c20ad9d4744f1a,stage3src:8d8b42c20ad9d4744f1a|stage3src:7250d7387f5678fd2c8a|stage3src:1569877e8491b94acf50,stage3src:1569877e8491b94acf50,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,us:ipeds:142285:program:phd:computer-science-ph-d,us:ipeds:142285:program:phd:computer-science-ph-d,us:ipeds:142285,University of Idaho,United States,us,advance_to_stage_3,conditional,"The bachelor's-entry, GPA, and published prerequisite gates align with the applicant's profile, but faculty funding and fellowships are competitive; obtain a written renewable package and net-cost breakdown before application spending.","Computer Science, Ph.D.",PhD,"Research doctorate with faculty-advised investigation, examinations, dissertation, and defense","College of Engineering, Department of Computer Science","Current official degree, catalog, admission, and graduate-funding pages checked 2026-09-11",Yes — a bachelor's degree is an accepted entry route; deficiencies may be assigned,Yes — the program publishes international English requirements and STEM eligibility,English,"TOEFL 79, IELTS 6.5, or Duolingo 115 where required; exact treatment of the applicant's U.S. degree must be confirmed",3.0,Applicant GPA 3.35 clears the published numeric minimum,"Structured programming language, algorithms, data structures, and one year of calculus; applicant's CS bachelor's plausibly aligns but official transcript review controls",Graduate admission application followed by competitive departmental review,No prior faculty commitment is published as a formal admission requirement; faculty fit remains useful for research funding,January 15 is the published fall priority deadline for admission and funding; Fall 2027 is not separately labeled,Recurring priority deadline checked 2026-09-11; reconfirm for Fall 2027,USD 50,USD,Published international hardship waivers are not generally available; exact applicant-specific exceptions remain unverified,Not verified on the official pages checked,Not verified for multiple graduate applications,Exact Fall 2027 nonresident graduate tuition not yet published,Student fees and insurance remain offer-specific and were not fully quantified,"Faculty-funded research appointments, teaching appointments, and graduate fellowships","Competitive opportunities exist, but the program does not promise a universal award",Not verified,"Faculty or departmental selection, appointment availability, and satisfactory academic or work performance",No categorical international exclusion found; offer and employment eligibility control,Not verified,USD,Offer-specific and not verified,Not verified,Not verified,Not verified,"Graduate fellowships, research assistantships, and teaching assistantships",January 15 priority timing applies to funding consideration; separate award deadlines may vary,"Will the program issue a renewable faculty or departmental package that covers tuition, fees, insurance, stipend, and summer for an international PhD student?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.uidaho.edu/academics/degree-finder/computer-sci-phd,stage3src:c9163c297dbd4ec7e164|stage3src:177794ae28a4fec809f5,stage3src:c9163c297dbd4ec7e164|stage3src:177794ae28a4fec809f5|stage3src:684f4a65141acb897a6e,stage3src:c9163c297dbd4ec7e164|stage3src:684f4a65141acb897a6e,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,us:ipeds:155399:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:155399:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:155399,Kansas State University,United States,us,advance_to_stage_3,conditional,"The doctorate supports bachelor's entry through the 90-credit route and the applicant clears the general GPA floor, but assistantship availability, tuition treatment, insurance, and duration require a written offer.",Doctor of Philosophy in Computer Science,PhD,"Ninety-credit doctorate with research proficiency evaluation, proposal, original dissertation, and public defense","Carl R. Ice College of Engineering, Department of Computer Science","Current official PhD, 2026-27 catalog, admission, and assistantship pages checked 2026-09-11",Yes — the 90-credit doctorate is structured beyond the bachelor's; eligible master's credits may transfer but a master's is not mandatory,"Yes, subject to degree equivalency, English requirements, and financial documentation",English,Graduate School English rules apply; exact U.S.-degree waiver treatment remains to be confirmed,3.0 general graduate minimum,Applicant GPA 3.35 clears the general numeric floor; departmental holistic review remains controlling,Computer-science preparation is expected; specific deficiencies may be assigned after transcript review,Graduate School application plus departmental doctoral review,No pre-admission adviser commitment is published as mandatory; a research adviser must be established during the first year,January 8 is the currently published international fall deadline; Fall 2027 is not separately labeled,Current recurring deadline checked 2026-09-11; reconfirm for Fall 2027,Exact current amount not verified on the official pages checked,USD,No Computer Science-specific waiver verified,Not verified,Not verified,Assistantship tuition treatment depends on appointment type and offer; Fall 2027 rates are not published,Graduate student fees remain payable unless an offer explicitly covers them,Department-awarded graduate teaching and research assistantships,"Credible assistantship mechanisms exist, but selection and complete coverage are not guaranteed",Appointments may be nine or twelve months; renewal and total duration are offer- and performance-dependent,"Departmental selection, available funds, appointment duties, and satisfactory academic and work performance",International students may hold appointments subject to employment and spoken-English rules,Not verified for Fall 2027,USD,GTA remission may cover eligible tuition credits; GRA remission is not automatic and must be offer-confirmed,Student fees are generally not included in tuition remission,Assistantship insurance eligibility exists; exact premium coverage remains unverified,Only if a twelve-month appointment or separate summer support is stated,Graduate teaching assistantships and graduate research assistantships,No separate Fall 2027 departmental funding deadline verified,"Which appointment will be offered, for how many years, and what tuition, fees, insurance, stipend, and summer costs will it cover?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.cs.ksu.edu/academics/graduate/phd/,stage3src:77e651916779d5e65c68,stage3src:77e651916779d5e65c68|stage3src:fa51f4ee8a762494f7e5|stage3src:cc202e198a603d93d662,stage3src:cc202e198a603d93d662,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,us:ipeds:207388:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:207388:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:207388,Oklahoma State University-Main Campus,United States,us,advance_to_stage_3,conditional,"The applicant clears the published degree and GPA path, with possible assigned prerequisite deficiencies, but the department's favorable teaching-assistantship signal is not a guarantee and does not establish net funding or renewal.",Doctor of Philosophy in Computer Science,PhD,"Research doctorate with coursework, qualifying and comprehensive milestones, proposal, dissertation, and defense","College of Arts and Sciences, Department of Computer Science","Current official PhD, FAQ, admissions, and funding pages checked 2026-09-11",Yes — qualified applicants may enter with a bachelor's; missing calculus or computing preparation may become deficiencies,"Yes, subject to international graduate admission and English requirements",English,Graduate minimum includes IELTS 6.5 or equivalent; the applicant's U.S. bachelor's waiver treatment remains to be confirmed,3.0 on the bachelor's or last 60 undergraduate hours under the current program criteria,Applicant GPA 3.35 clears the stated numeric floor,Calculus and core computing preparation are expected; deficiencies may be assigned after transcript review,Graduate College application followed by departmental review; current FAQ states GRE is required except for specified OSU alumni,"No prior faculty commitment is published as mandatory, but research fit and RA availability are faculty-dependent",March 1 is the published fall deadline; Fall 2027 is not separately labeled,Current recurring deadline checked 2026-09-11; reconfirm for Fall 2027,USD 75 for international applicants,USD,The department FAQ says the application fee is not waived,Not verified,Application fee is nonrefundable and nontransferable; multiple-program fee treatment remains unverified,Exact Fall 2027 nonresident graduate tuition not yet published,"Program, university, and insurance charges require offer-specific confirmation",Departmental teaching assistantships and faculty research assistantships,"The department reports several awards and says most PhD students who apply for a TA receive one, but no universal or complete package is promised",Not verified,"Application for support, departmental or faculty selection, available funds, duties, and satisfactory progress",No categorical international exclusion found; teaching appointments may require spoken-English qualification,Not verified,USD,Not verified without an offer,Not verified,Not verified,Not verified,Teaching assistantships and research assistantships,No distinct Fall 2027 support deadline verified beyond the admission deadline,"Will OSU issue and renew an assistantship that covers full tuition, mandatory fees, insurance, stipend, and summer for this applicant?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://cas.okstate.edu/computer_science/graduate/phd_cs,stage3src:796188e10e3aae43c21b,stage3src:796188e10e3aae43c21b|stage3src:40bbf4e7816cb1f3fdf1|stage3src:2091362f2b9c81e4e171,stage3src:796188e10e3aae43c21b,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,us:ipeds:238032:program:phd:ph-d-in-computer-science-and-information-science,us:ipeds:238032:program:phd:ph-d-in-computer-science-and-information-science,us:ipeds:238032,West Virginia University,United States,us,advance_to_stage_3,conditional,"The 2026-27 catalog expressly supports the bachelor's-entry route and the applicant clears the 3.0 floor, but the department characterizes doctoral support as best-effort and excludes some tuition and fees; a written net package is required.","Computer Science, Ph.D.",PhD,"Doctorate requiring a planned research program, original dissertation contribution, examinations, and defense","Benjamin M. Statler College of Engineering and Mineral Resources, Lane Department of Computer Science and Electrical Engineering",Current 2026-27 official catalog and departmental graduate-support pages checked 2026-09-11,Yes — the catalog specifies 42 course hours and 30 research hours beyond a bachelor's; students without an MS complete additional MS-level coursework,"Yes, subject to international application, degree-equivalency, English, and financial-document rules",English,Graduate English and spoken-English rules apply; exact waiver treatment for the applicant's U.S. bachelor's remains unverified,3.0 cumulative in the doctoral curriculum,Applicant GPA 3.35 clears the published numeric threshold used in the verified route; admission review remains holistic,Non-CS bachelor's entrants take additional undergraduate CS courses; the applicant's CS bachelor's aligns subject to transcript review,Graduate application plus interdisciplinary doctoral-program and department review,No pre-admission adviser commitment verified as mandatory; research adviser and examining committee govern the plan after enrollment,Not published for Fall 2027 on the official pages checked,2026-27 catalog checked 2026-09-11; Fall 2027 deadline must be reconfirmed,Exact current amount not verified,USD,No program-specific waiver verified,Not verified,Not verified,"Tuition waiver may accompany assistantship support, but stated exclusions and Fall 2027 rates require confirmation",University fees and Statler College tuition differentials may remain outside support,Graduate teaching assistantships and faculty research assistantships under a departmental best-effort support policy,Credible support mechanisms exist but the department explicitly does not guarantee them,Not guaranteed; doctoral study is typically four to five years beyond the bachelor's,"Available departmental or grant funds, appointment assignment, duties, progress, and spoken-English qualification for teaching",International students may be supported subject to employment and language rules; no complete package is promised,Not verified,USD,"Possible tuition waiver, with exclusions that must be priced",University fees and some college tuition are described as excluded,Not verified,Not verified,Graduate teaching assistantships and graduate research assistantships,Not independently published for Fall 2027,"Will WVU provide a renewable GTA or GRA and what net tuition, college charges, fees, insurance, stipend, and summer costs remain?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://catalog.wvu.edu/graduate/collegeofengineeringandmineralresources/thelanedepartmentofcomputerscienceandelectricalengineering/cs/phd/,stage3src:0c8a8885ba0be3cd8031|stage3src:973f5b4625b0e12cc616,stage3src:0c8a8885ba0be3cd8031|stage3src:973f5b4625b0e12cc616,stage3src:973f5b4625b0e12cc616,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,us:ipeds:159391:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:159391:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:159391,Louisiana State University and Agricultural & Mechanical College,United States,us,advance_to_stage_3,conditional,"The current doctorate permits admission without an earned master's and the applicant's computing degree and GPA clear the general path, but teaching support is annual and research support is faculty-controlled; obtain a complete multi-year offer before applying.",Ph.D. in Computer Science and Engineering,PhD,"At least 55 graduate credits including research seminar and dissertation research, qualifying work, proposal, original dissertation, and public defense","College of Engineering, Division of Computer Science and Engineering","Current official doctoral, graduate-application, financial-support, and research pages checked 2026-09-11",Yes — the program distinguishes students who already hold a master's but does not require one for entry,"Yes, subject to international credential, English, visa, and financial requirements",English,Graduate School English rules apply; whether the applicant's U.S. bachelor's automatically waives testing remains unverified,3.0 general graduate admission floor,Applicant GPA 3.35 clears the general numeric floor; departmental selection remains competitive,"Strong computer-science preparation is expected; core graduate work includes programming languages, operating systems, algorithms, and one theory, architecture, or software-engineering course",Graduate School application followed by CSE review; an adviser is selected after entry,"No prior adviser commitment is published as mandatory, but faculty contact is material to research-assistantship availability",Not published for Fall 2027 on the official pages checked,Current pages checked 2026-09-11; latest-cycle deadline must not be projected without reconfirmation,Exact fee amount not verified on the accessible official pages,USD,An official application-fee waiver request mechanism is linked; applicant eligibility is not predetermined,Not verified,Not verified,Exact Fall 2027 tuition and assistantship remission are not yet verified,Mandatory fees and international insurance require offer-specific confirmation,Annual graduate teaching assistantships and faculty-controlled research assistantships,"Top doctoral admits may receive teaching support and faculty may award research support, but neither is universal",Teaching assistantships are awarded or renewed annually and normally end after year five; RA duration is faculty-controlled,"Annual faculty evaluation, satisfactory performance, continuous doctoral registration, examination progress, duties, and funding availability",No categorical exclusion found; teaching roles may impose language and employment conditions,Not verified,USD,Not verified without an offer,Not verified,Not verified,Not verified,Graduate teaching assistantships and faculty research assistantships,No independent Fall 2027 departmental funding deadline verified,"Will LSU issue a renewable five-year package and exactly which tuition, fees, insurance, stipend, and summer costs will it cover?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://www.lsu.edu/eng/cse/programs/graduate_program/graduate_phd.php,stage3src:721ea062b66b969bac7e,stage3src:721ea062b66b969bac7e|stage3src:67fbe0019f04d0983369|stage3src:c2e1c6a33755a21b60e7,stage3src:721ea062b66b969bac7e|stage3src:67fbe0019f04d0983369,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18776949622,University of Lethbridge,Canada,canada,advance_to_stage_3,monitor,"The program requires a secured supervisor and detailed upper-level course mapping that remain unresolved, while competitive funding is not a guaranteed complete package; both gates remain open.",Master of Science in Computer Science,Thesis or research master's,"Twenty-four-month thesis program with supervised novel research, coursework, thesis, and oral defense","Faculty of Arts and Science, Department of Mathematics and Computer Science","Current official program, admission, supervisor, funding, and fee pages checked 2026-09-11","Requires a four-year BSc in Computer Science or equivalent, 3.0 in the final 20 courses, ideally nine 3000-level and two 4000-level CS courses, and a secured supervisor","Yes, subject to credential equivalency, English evidence, supervisor, and study-permit rules",English,Graduate English rules apply; exact waiver treatment for the applicant's U.S. bachelor's remains unverified,3.0 in the last 20 courses,"Applicant cumulative GPA 3.35 is numerically compatible, but the required last-20-course calculation is not yet verified",Ideally nine upper-level CS courses including Data Structures and Programming Languages plus two senior CS courses; transcript mapping is unresolved,Graduate application after securing a potential supervisor,Required before application because a potential supervisor must be secured,Not published for Fall 2027 on the official pages checked,Current intake and latest-cycle pages checked 2026-09-11; Fall 2027 must be reconfirmed,Exact current international application fee not verified,CAD,No program-specific waiver verified,Not verified,Not verified,Exact Fall 2027 international tuition not yet published,"Student fees, health coverage, and international charges require current-cycle pricing","Competitive funding packages, teaching assistantships, graduate research awards, and possible supervisor research support",Funding opportunities are credible but competitive; no universal complete package is promised,Not verified beyond award-specific terms,"Admission, supervisor support, award or assistantship selection, available funds, and satisfactory progress","International students are not categorically excluded, but award and appointment rules vary",Not verified,CAD,Not guaranteed,Not verified,Not verified,Not verified,"Graduate Research Award, teaching assistantships, and supervisor research support",Award-specific and not verified for Fall 2027,"Can the applicant document the required upper-level preparation, secure a supervisor, and obtain a two-year package that covers international tuition and living costs?",pass,resolvable_question,resolvable_inquiry,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.ulethbridge.ca/future-student/graduate-studies/master-science/computer-science,stage3src:71666e1623257b79adb4,stage3src:71666e1623257b79adb4|stage3src:7df8f0fe92b66fd3e97c|stage3src:d1717e9a1060e681d1fa,stage3src:7df8f0fe92b66fd3e97c,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014:program:thesis-or-research-master-s:computer-science-msc-thesis-stream,ca:dli:O19394569014,Brock University,Canada,canada,advance_to_stage_3,conditional,"The applicant's four-year U.S. CS degree and 3.35 GPA fit the published high-B route subject to course review, and thesis students receive assistantship consideration, but the public funding figures are stale and expressly insufficient for international costs.",Computer Science MSc — Thesis Stream,Thesis or research master's,"Six-term research MSc with coursework, supervised thesis, and defense","Faculty of Mathematics and Science, Department of Computer Science",Current official program and admission pages plus departmental funding page checked 2026-09-11,Yes — a four-year Computer Science degree or equivalent with high-B standing and required computing and mathematics background,"Yes, subject to credential and English requirements; international net affordability is explicitly unresolved",English,English evidence applies unless an official exemption is granted; exact U.S.-degree waiver treatment remains unverified,"High-B standing, published as approximately 75 percent",Applicant GPA 3.35 is plausibly compatible with high-B standing; Brock's official equivalency calculation controls,Broad computer science and mathematics preparation; exact transcript mapping remains departmental review,"Graduate application with research statement, references, and departmental thesis-stream review",Identifying potential supervisors is expected; a positive reply does not guarantee admission,January 15 is the current published deadline; Fall 2027 is not separately labeled,Recurring deadline checked 2026-09-11; reconfirm for Fall 2027,Exact current amount not verified,CAD,No program-specific waiver verified,Not verified,Not verified,Current Fall 2027 international tuition not published on the program page,"Ancillary fees, health coverage, and tax effects require current-cycle pricing",Graduate assistantship funding for full-time thesis students plus possible awards,"Departmental funding is described, but numerical examples are old and the page warns international funding does not cover all costs","Normally tied to the six-term program and satisfactory progress, but current guarantee language and amount require confirmation","Full-time thesis status, appointment duties, satisfactory progress, and current budget","International students may receive the package, but the department states it is insufficient for all international expenses",Current amount not verified; archived examples must not be projected,CAD,Not complete for international costs,Not verified,Not verified,"Six-term structure suggests year-round study, but payment timing is not verified",Graduate assistantship and university graduate awards,No separate Fall 2027 funding deadline verified,"What current six-term net package will Brock provide after international tuition, fees, taxes, insurance, and living costs?",pass,pass,resolvable_inquiry,pass,pass,yes,Outreach Before Decision,https://brocku.ca/programs/graduate/msc-cosc/,stage3src:4c3a9a668ee8ca56a5f3,stage3src:4c3a9a668ee8ca56a5f3|stage3src:6f75e2ef2e592fc1fe5c|stage3src:6cd90e4626bb226a8d43,stage3src:6f75e2ef2e592fc1fe5c,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447:program:thesis-or-research-master-s:master-of-science-in-computer-science-thesis-route,ca:dli:O19396019447,Lakehead University,Canada,canada,advance_to_stage_3,monitor,"The applicant's four-year CS degree and GPA are compatible subject to equivalency review, but the official program page gives no guaranteed funding route or complete international net package, so the route remains a monitor.",Master of Science in Computer Science — Thesis Route,Thesis or research master's,"Research master's with thesis option, faculty supervision, and optional two-year thesis-based AI specialization","Faculty of Science and Environmental Studies, Department of Computer Science","Current official program, international admission, application, and funding pages checked 2026-09-11",Yes — four-year honours Computer Science or equivalent with B standing and relevant preparation,"Yes, subject to country-equivalency, English, and document rules",English,Graduate English rules apply; exact treatment of the applicant's U.S. bachelor's remains unverified,B standing or upper-second-class equivalent,"Applicant GPA 3.35 is plausibly compatible, subject to official equivalency and transcript calculation",Computer Science preparation and background form are reviewed; exact course mapping remains official review,"Graduate application with references, background form, and program review","Potential supervisor contact is encouraged, not verified as a formal pre-application commitment",Not published for Fall 2027 on the pages checked,Latest-cycle availability checked 2026-09-11; reconfirm for Fall 2027,Exact current amount not verified,CAD,No program-specific waiver verified,Not verified,Not verified,Fall 2027 international tuition not yet published,Ancillary fees and health coverage require current-cycle pricing,University awards database and possible assistantship or supervisor funding,No guaranteed program package or applicant-specific funding route was verified,Not verified,"Award, department, or supervisor selection and satisfactory progress",Award-specific and not established as a complete international package,Not verified,CAD,Not verified,Not verified,Not verified,Not verified,Graduate funding opportunities database; no route-specific guaranteed award verified,Award-specific and not verified for Fall 2027,"Is any renewable funding package available that covers international tuition, fees, insurance, living costs, and summer for the thesis route?",pass,pass,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.lakeheadu.ca/programs/graduate/programs/masters/computer-science,stage3src:926113da10f770506d45,stage3src:926113da10f770506d45|stage3src:f49055fe2a0805b76141|stage3src:cba7e6d5ef2cf011e256,stage3src:cba7e6d5ef2cf011e256,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
2.0,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-120-credits,ror:0093a8w51,Blekinge Institute of Technology,Sweden,europe,advance_to_stage_3,monitor,"Detailed ECTS subject prerequisites still need formal transcript mapping, and the only verified scholarship is partial tuition with no living-cost support; this is not a credible full-cost funding route.","Master's Programme in Software Engineering, 120 credits",Thesis or research master's,Two-year English-taught program with research methods and a 30-credit software-engineering thesis,"Faculty of Computing, Department of Software Engineering","Current official program, Swedish application, tuition, and scholarship pages checked 2026-09-11","Requires a relevant 180-credit bachelor's and detailed programming, systems, software-engineering, mathematics, and English preparation",Yes; non-EU applicants pay tuition unless awarded a scholarship,English,English 6 or equivalent is required; applicant-specific exemption must be decided through University Admissions,No standalone numeric GPA minimum published on the program page,Selection and prerequisite review apply; the applicant's 3.35 GPA does not resolve ECTS subject mapping,"Programming, computer systems, software engineering, and mathematics credits must be mapped formally",Central UniversityAdmissions.se application with BTH program selection,No supervisor commitment is published as an application requirement,Not published; current page is for Autumn 2026,Autumn 2026 page checked 2026-09-11; do not project to Fall 2027,SEK 900 under the Swedish centralized application framework for fee-paying applicants,SEK,Exemptions follow Swedish fee-status rules; no hardship waiver verified,Multiple Swedish programs can be ranked in one centralized application,"One centralized application fee applies per admission round, subject to official rules",Program tuition is published for the current cycle; Fall 2027 amount is not yet verified,"Living, residence, insurance, and travel costs are not included in tuition scholarships",Competitive BTH scholarship providing a partial tuition reduction,Partial tuition only; no verified living stipend or complete package,Award-specific across the program; continuation conditions require the award decision,"Fee-paying status, first-choice timing, scholarship selection, and academic progress",Eligible non-EU fee-paying applicants may compete,None verified,SEK,Partial only,Not covered,Not verified,No living-cost coverage verified,BTH scholarship programme for prospective students,Current round follows first-choice application timing; Fall 2027 not published,"Can the transcript meet every ECTS prerequisite, and is there any external full-cost award beyond BTH's partial tuition scholarship?",pass,resolvable_question,unverified,pass,pass,no,Monitor — Not Faculty-Review Ready,https://www.bth.se/english/education/programmes/masters-programme-in-software-engineering-120-credits,stage3src:a4b2202696964b1b4e84,stage3src:a4b2202696964b1b4e84|stage3src:bd645d964806fc2d7ba6|stage3src:0633a5da48c6b13ecc77,stage3src:bd645d964806fc2d7ba6,high,data/processed/pass2/stage_02_reentry_12_candidates.csv|data/processed/pass2/stage_02_reentry_12_sources.csv|data/processed/pass2/candidate_program_funnel.csv|data/raw/pass2/stage_03_reentry_12.json,2026-09-11
