schema_version,program_id,institution_id,institution_name,country,region,regional_admissions_model,program_name,degree_type,relevant_degree_route,discovery_paths,research_topic_clusters,exact_research_fit_signal,preliminary_international_eligibility,preliminary_funding_signal,official_program_url,official_institution_url,evidence_confidence,affiliation_normalization_status,seed_adjacency,funnel_status,proposed_next_action,exclusion_reason,unresolved_fields,source_record_paths,source_ids,reentry_id
2.0,us:ipeds:223232:program:phd:ph-d-in-computer-science,us:ipeds:223232,Baylor University,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. in Computer Science,PhD,Research doctorate in computer science with original dissertation work and software-engineering coursework and supervision options,official_program_or_department_signal|current_faculty_topic_signal|recognized_institution_record|underrepresented_route_search,repair_analysis|software_quality|systems_security,"Current Baylor evidence identifies software engineering, fuzz testing, software security, formal methods, model-driven engineering, and cloud-native software architecture research within Computer Science.","The doctorate accepts applicants with a bachelor's degree in computer science or a closely related field, subject to transcript, prerequisite, English, and Fall 2027 review.","Baylor reports that nearly all incoming Computer Science PhD students receive tuition, health-insurance, and multi-year assistantship support; an applicant-specific offer and net-cost sufficiency remain unverified.",https://www.ecs.baylor.edu/students-academics/degree-programs/graduate/phd-cs,https://www.baylor.edu/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|transcript and prerequisite equivalency|English requirement|funding offer and duration|fees and net cost|current supervisor capacity,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:baylor:program|reentry07:baylor:fit,stage_02_reentry_07
2.0,us:ipeds:227757:program:phd:ph-d-in-computer-science,us:ipeds:227757,Rice University,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. in Computer Science,PhD,Computer Science research doctorate combining advanced coursework with original research and a defended dissertation,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,repair_analysis|formal_verification|ai_for_se,Rice explicitly lists programming languages and software engineering among its graduate research areas and offers a research doctorate supervised by Computer Science faculty.,"Applicants from computer science, mathematics, and related undergraduate disciplines may apply; detailed preparation, foreign-degree equivalency, English proof, and the Fall 2027 cycle require Stage 3 review.","Rice states that Computer Science PhD students are fully supported through fellowships or research assistantships, but the exact future package, fees, duration, and conditions remain unverified.",https://cs.rice.edu/academics/graduate-programs/phd-program,https://www.rice.edu/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|preparation and degree equivalency|English requirement|support package details|fees and net cost|current supervisor capacity,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:rice:program|reentry07:rice:admission-funding,stage_02_reentry_07
2.0,us:ipeds:236939:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:236939,Washington State University,United States,us,US program or committee admission; faculty role requires program-specific verification,Doctor of Philosophy in Computer Science,PhD,Computer Science doctorate with advanced graded coursework and at least 30 credits of original supervised research,official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record|underrepresented_route_search,software_quality|systems_security|distributed_systems,"The current graduate handbook includes Software Engineering as a research area, while the doctorate requires substantial research credit and supports systems-oriented work.","The official route publishes a 93 TOEFL minimum and standard application materials; detailed prerequisite, degree-equivalency, and Fall 2027 review remain outstanding.","Most current doctoral students receive assistantships and incoming applicants are automatically considered, but awards and semester-by-semester renewals depend on application strength, faculty interest, and available funds.",https://gradschool.wsu.edu/degrees/doctor-of-philosophy-computer-science/,https://wsu.edu/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|prerequisite and degree equivalency|English treatment|assistantship award and renewal|mandatory fees|current supervisor capacity,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:wsu:program|reentry07:wsu:handbook,stage_02_reentry_07
2.0,us:ipeds:137351:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:137351,University of South Florida,United States,us,US program or committee admission; faculty role requires program-specific verification,Ph.D. in Computer Science and Engineering,PhD,Research doctorate in computer science and engineering with faculty-supervised original research,official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|underrepresented_route_search,systems_security|formal_verification|ai_for_se,"USF identifies research in complex software systems, cybersecurity, privacy and trust, formal methods, distributed systems, and systematic security analysis within the doctorate's academic home.","The program accepts international graduate applications, but exact degree preparation, post-baccalaureate versus post-master's standing, English rules, and Fall 2027 requirements remain for Stage 3.","Official materials identify research and teaching assistantship mechanisms, but no universal doctoral funding commitment or applicant-specific package was found in discovery.",https://www.usf.edu/ai-cybersecurity-computing/academics/graduate/prospective-students.aspx,https://www.usf.edu/,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|entry standing and prerequisite mapping|international degree and English review|assistantship probability and package|net cost|current supervisor capacity,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:usf:program|reentry07:usf:research,stage_02_reentry_07
2.0,ca:dli:O19305471522:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19305471522,University of Waterloo,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Two-year research MASc with graduate coursework, original supervised research, and a thesis",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record,repair_analysis|software_quality|systems_security,"Waterloo's ECE MASc supports software-engineering research, including software analysis, testing, architecture, cloud-native systems, and security-oriented work.","A relevant four-year bachelor's degree may qualify, but academic equivalency, detailed preparation, English proof, supervisor endorsement, and Fall 2027 terms require Stage 3 review.","The department currently guarantees minimum funding for admitted domestic and international MASc students, but tuition, living-cost sufficiency, supervisor support, and future rates remain unresolved.",https://uwaterloo.ca/electrical-computer-engineering/master-applied-science-masc,https://uwaterloo.ca/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and course equivalency|English evidence|supervisor endorsement|future minimum package|international net cost,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:waterloo-ece:program|reentry07:waterloo-ece:funding-fit,stage_02_reentry_07
2.0,ca:dli:O19376023352:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19376023352,Queen’s University,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Thesis-based Electrical and Computer Engineering MASc with graduate coursework, seminar, and faculty-supervised research",official_program_or_department_signal|lab_or_center_signal|recognized_institution_record|research_masters_or_scholarship_search,formal_verification|systems_security|software_quality,"Queen's ECE houses safety-critical software research in runtime verification, specification mining, model checking, software security, reliability, and trustworthy systems.","The research MASc is open through ECE graduate admission, but degree equivalency, prerequisite depth, English evidence, supervisor approval, and Fall 2027 terms remain unresolved.","Queen's publishes a minimum MASc funding guarantee for domestic and international students, while exact 2027 value, tuition differential, composition, and net cost require verification.",https://www.queensu.ca/academic-calendar/graduate-studies/programs-study/electrical-computer-engineering/,https://www.queensu.ca/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and prerequisite equivalency|English requirement|supervisor approval|future funding guarantee|tuition differential and net cost,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:queens-ece:program|reentry07:queens-ece:fit,stage_02_reentry_07
2.0,ca:dli:O19257171832:program:thesis-or-research-master-s:master-of-science-in-electrical-and-computer-engineering,ca:dli:O19257171832,University of Alberta,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Science in Electrical and Computer Engineering,Thesis or research master's,"Research MSc in Electrical and Computer Engineering with coursework, supervised thesis research, and an oral examination",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record,software_quality|ai_for_se|systems_security,"The official graduate inventory lists Software Engineering and Intelligent Systems as an MSc research area alongside computer engineering, communications, and security-relevant systems fields.","The department admits qualified graduates of recognized universities, but related-discipline status, course preparation, GPA, English proof, supervisor fit, and Fall 2027 rules need Stage 3 review.","The department reports research and teaching assistantships and some tuition scholarships with automatic applicant consideration, but award probability, duration, tuition coverage, and net cost remain unresolved.",https://www.ualberta.ca/en/graduate-programs/electrical-and-computer-engineering.html,https://www.ualberta.ca/,medium,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|related-discipline and course mapping|GPA and English requirements|supervisor availability|assistantship package and duration|international net cost,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:alberta-ece:program|reentry07:alberta-ece:fit-funding,stage_02_reentry_07
2.0,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442,University of Victoria,Canada,canada,Canadian program admission with potentially supervisor-dependent research route,Master of Applied Science in Electrical and Computer Engineering,Thesis or research master's,"Full-time research MASc with coursework, seminars, a supervised thesis, and an oral defence",official_program_or_department_signal|research_masters_or_scholarship_search|recognized_institution_record,software_quality|systems_security|adaptive_systems,"The MASc program lists computers, software, networking, software and requirements engineering, testing, cyber-security, privacy, distributed systems, and trusted AI among current supervision areas.","International applicants may apply and must identify an agreeing supervisor, but degree equivalency, academic preparation, English proof, and Fall 2027 requirements remain unresolved.","Research MASc students may receive supervisor-funded research assistantships and are considered for fellowships, but both depend on funds and academic performance and are not guaranteed.",https://www.uvic.ca/graduate/programs/graduate-programs/credential-pages/electrical-computer-engineering-cred/electrical-and-computer-engineering-masc.php,https://www.uvic.ca/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|degree and preparation equivalency|English evidence|supervisor agreement|assistantship or fellowship award|international net cost,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:uvic-ece:program-fit|reentry07:uvic-ece:funding,stage_02_reentry_07
2.0,ror:00d7xrm67:program:thesis-or-research-master-s:master-s-degree-programme-in-software-engineering-and-management,ror:00d7xrm67,Graz University of Technology,Austria,europe,"European program, supervisor, studentship, or employed-position model; verify by country",Master's Degree Programme in Software Engineering and Management,Thesis or research master's,English-taught 120-ECTS research-led software-engineering master's with a master's thesis,official_program_or_department_signal|recognized_institution_record|underrepresented_route_search,software_quality|systems_security|formal_verification,"The program covers the full software lifecycle and offers focal areas in information security, software technology, algorithms, intelligent systems, and research-led software engineering.","A relevant bachelor's degree and English competence are required; international degree mapping, any additional coursework, admissions procedure, and Fall 2027 terms remain unresolved.","No program-level full-funding commitment was found during discovery; tuition or statutory fee status, scholarships, semester charges, and living-cost financing require Stage 3 verification.",https://www.tugraz.at/en/studying-and-teaching/degree-and-certificate-programmes/masters-degree-programmes/software-engineering-and-management,https://www.tugraz.at/en/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 cycle|bachelor's equivalency and supplemental courses|English evidence|admission procedure|tuition and semester charges|scholarship and living-cost funding,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:tu-graz:program|reentry07:tu-graz:curriculum,stage_02_reentry_07
2.0,ror:0208vgz68:program:thesis-or-research-master-s:master-s-programme-in-software-engineering-and-digital-transformation,ror:0208vgz68,Lappeenranta-Lahti University of Technology,Finland,europe,"European program, supervisor, studentship, or employed-position model; verify by country",Master's Programme in Software Engineering and Digital Transformation,Thesis or research master's,"English-taught 120-ECTS software-engineering master's with advanced specialization, research preparation, and a master's thesis",official_program_or_department_signal|recognized_institution_record|research_masters_or_scholarship_search,software_quality|ai_for_se|distributed_systems,"The Software Engineering specialization covers software design, architecture, development processes, quality assurance, testing, maintenance, security, and research methods.","The program publishes a related prior-study route, but the applicant's degree and credit mapping, English evidence, application documents, and Fall 2027 call remain unresolved.","The published non-EU tuition is EUR 15,000 per year and scholarships may be available; scholarship eligibility, amount, renewal, and living-cost sufficiency remain unverified.",https://www.lut.fi/en/studies/technology/masters-programmes-technology/masters-programme-software-engineering-and-digital,https://www.lut.fi/en/,high,canonical institution registry match,TerraProbe-adjacent|Evidex-adjacent,advance_to_stage_3,"verify current program, applicant eligibility, funding, faculty fit, and Fall 2027 cycle",,Fall 2027 call|degree and credit equivalency|English evidence|application documents|scholarship amount and renewal|tuition and living-cost funding,data/processed/pass2/stage_02_reentry_07_candidates.csv|data/processed/pass2/stage_02_reentry_07_sources.csv,reentry07:lut:program|reentry07:lut:study-guide,stage_02_reentry_07
