schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:7ba1eb4bf5fe32daccf2,ca:dli:O19257171832:program:thesis-or-research-master-s:master-of-science-in-electrical-and-computer-engineering,ca:dli:O19257171832,University of Alberta,program|research|admissions|eligibility,"Current ECE MSc degree, graduate coursework, supervised thesis research, and degree requirements.",ECE Graduate Student Handbook,University of Alberta,https://www.ualberta.ca/en/engineering/media-library/dept-electrical-computer-engineering/graduate/grad-docs/graduate-student-handbook-fall-2024.pdf,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current departmental handbook available 2026-09-10,high,official page checked,stage3re07:alberta:handbook,
2.0,stage3src:d64f8c82ffc84c0d3494,ca:dli:O19257171832:program:thesis-or-research-master-s:master-of-science-in-electrical-and-computer-engineering,ca:dli:O19257171832,University of Alberta,program|admissions|eligibility|deadline|funding|tuition,"Current ECE MSc inventory, Software Engineering and Intelligent Systems area, recurring international deadlines, and automatic consideration for assistantships and some tuition scholarships.",Graduate Programs in Engineering Viewbook,University of Alberta,https://www.ualberta.ca/en/engineering/media-library/study-with-us/graduates/enggradviewbookcomplete.pdf,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current viewbook checked 2026-09-10,high,official page checked,stage3re07:alberta:viewbook,
2.0,stage3src:9a970773594c472a42a5,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442,University of Victoria,admissions|eligibility|language|deadline|fees,"Research-program documents, application-fee requirement, international deadlines, and mandatory supervisor recommendation.",Apply for Admission,University of Victoria ECE,https://www.uvic.ca/ecs/ece/future/graduate/admissions/index.php,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current recurring cycle checked 2026-09-10,high,official page checked,stage3re07:uvic:admission,
2.0,stage3src:ae63be099c702c0b449e,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442,University of Victoria,program|research|admissions|eligibility|deadline|language,"Current two-year international ECE MASc, thesis and oral examination, recurring deadlines, and required agreeing supervisor.",Electrical and Computer Engineering (MASc),University of Victoria,https://www.uvic.ca/graduate/programs/graduate-programs/credential-pages/electrical-computer-engineering-cred/electrical-and-computer-engineering-masc.php,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current recurring cycle checked 2026-09-10,high,official page checked,stage3re07:uvic:program,
2.0,stage3src:e4e668a39fdb7026b39c,ca:dli:O19280533442:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19280533442,University of Victoria,funding|tuition|health,Conditional supervisor-funded research assistantships and merit fellowship consideration for domestic and international MASc students.,Awards and Funding,University of Victoria ECE,https://www.uvic.ca/ecs/ece/future/graduate/awards-and-funding/index.php,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re07:uvic:funding,
2.0,stage3src:1fb7f61041e3254d17c6,ca:dli:O19305471522:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19305471522,University of Waterloo,program|research|admissions|eligibility|deadline,"Current two-year ECE MASc, original research, thesis, application route, and required eventual supervisor endorsement.",Master of Applied Science (MASc),University of Waterloo ECE,https://uwaterloo.ca/electrical-computer-engineering/master-applied-science-masc,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current page; recurring September deadline,high,official page checked,stage3re07:waterloo:program,
2.0,stage3src:2198d14acd1fa45fec24,ca:dli:O19305471522:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19305471522,University of Waterloo,admissions|eligibility|funding|tuition|fees,"Related computer-science bachelor's route, multiple-application rules, and CAD 18,000 annual guaranteed minimum for two-year domestic and international MASc students.",Thinking of Applying,University of Waterloo ECE,https://uwaterloo.ca/electrical-computer-engineering/thinking-applying,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current FAQ checked 2026-09-10,high,official page checked,stage3re07:waterloo:funding,
2.0,stage3src:ab07731bd2be3973cb3f,ca:dli:O19376023352:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19376023352,Queen’s University,program|research|admissions,"Current ECE thesis-based MASc, four graduate courses, seminar, research thesis, and supervisor-approved study plan.",Electrical and Computer Engineering Graduate Calendar,Queen's University,https://www.queensu.ca/academic-calendar/graduate-studies/programs-study/electrical-computer-engineering/,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,2026-2027 graduate calendar,high,official page checked,stage3re07:queens:calendar,
2.0,stage3src:d4dcac0de76d6b4a734c,ca:dli:O19376023352:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19376023352,Queen’s University,program|admissions|eligibility|language|deadline|funding|tuition,"Two-year MASc, engineering or closely related bachelor's, 80% international threshold, recurring January 31 international fall deadline, and latest detailed two-year funding minimum.",Electrical and Computer Engineering MASc Grad Map,Queen's University,https://careers.queensu.ca/sites/cars3www/files/uploaded_files/Grad%20Maps/2024/Electrical%20and%20Computer%20Engineering%20MASc%20-%20Web.pdf,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Latest detailed official map; target terms require reconfirmation,medium,official page checked,stage3re07:queens:map,
2.0,stage3src:130fd4d5990168886541,ror:008xxew50:program:thesis-or-research-master-s:computer-science-msc-software-engineering-and-green-it,ror:008xxew50,Vrije Universiteit Amsterdam,admissions|eligibility|language|fees,"Research-university bachelor's equivalency, Computer Science or related degree, detailed 120/90 ECTS subject requirements, and Admission Board review.",Computer Science Admissions,Vrije Universiteit Amsterdam,https://vu.nl/en/education/master/computer-science-joint-degree-vu-uva/admissions,data/raw/pass2/stage_03_reentry_07.json,official web page,official,2026-09-10,Current international guidance checked 2026-09-10,high,official page checked,stage3re07:vu:admissions,
